Unnamed: 0,scrapedate,lastupdated,stateagency,facility,fac_inc_positive,fac_inc_tested,fac_inc_active,fac_inc_negative,fac_inc_pending,fac_inc_recovered,fac_inc_deaths,fac_staff_positive,fac_staff_recovered,fac_staff_deaths,sum_inc_vaccinated,sum_staff_vaccinated,demographics_type,demographics_category,demographics_inc_positive,facility_bjs,fac_state,fac_address,fac_zip,sum_inc_positive,sum_inc_deaths,sum_inc_tested,sum_staff_deaths,sum_staff_positive,match,bjs_fac_state,bjs_fac_id,bjs_fac_id2,bjs_fac_name,bjs_fac_address1,bjs_fac_city,bjs_fac_stateab,bjs_fac_zip1,bjs_fac_gender,bjs_fac_security,bjs_fac_leave,bjs_fac_operator,bjs_fac_privprison,bjs_fac_malepop,bjs_fac_femalepop,bjs_fac_linked,bjs_fac_linktxt,bjs_fac_changeuse,bjs_fac_changeclose,oldnew,state
2428,2021-05-28,44343,TN,,,,,,,,,,,,14519.0,3325.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
2429,2021-05-29,44343,TN,Bledsoe County Correctional (BCCX),883.0,8435.0,3.0,7551.0,0.0,880.0,1.0,,,,,,,,,,,"1045 Horsehead Road Pikeville, Tennessee  37367",,6649.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
2430,2021-05-29,44343,TN,Morgan County Correctional (MCCX),110.0,3786.0,0.0,3651.0,13.0,110.0,3.0,,,,,,,,,,,"541 Wayne Cotton Morgan Drive, Wartburg, Tennessee 37887",,6649.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
2431,2021-05-29,44343,TN,Northeast Correctional (NECX),374.0,2908.0,1.0,2526.0,0.0,373.0,5.0,,,,,,,,,,,"5249 Highway 67 West, Mountain City, Tennessee 37683-5000",,6649.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
2432,2021-05-29,44343,TN,Lois M. Derry Special Needs (DSNF),169.0,2366.0,1.0,2180.0,0.0,168.0,8.0,,,,,,,,,,,"7575 Cockrill Bend Boulevard, Nashville, Tennessee 37209-1057",,6649.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
2433,2021-05-29,44343,TN,Riverbend Maximum Security (RMSI),112.0,1481.0,0.0,1363.0,0.0,112.0,,,,,,,,,,,,7475 COCKRILL BEND BLVD,,6649.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
2434,2021-05-29,44343,TN,Tennessee Prison for Women (TPFW/DJRC),323.0,2516.0,0.0,2180.0,10.0,323.0,1.0,,,,,,,,,,,"3881 Stewarts Lane, Nashville, Tennessee 37243-0468",,6649.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
2435,2021-05-29,44343,TN,Turney Center Industrial Complex (TCIX),127.0,2437.0,0.0,2302.0,1.0,127.0,4.0,,,,,,,,,,,1499 R.W. MOORE MEMORIAL HIGHWAY,,6649.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
2436,2021-05-29,44343,TN,Turney Center Industrial Complex-Annex (TCIX-A),11.0,719.0,0.0,700.0,5.0,11.0,,,,,,,,,,,,"1499 R.W. Moore Memorial Highway, Only, Tennessee 37140-4050",,6649.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
2437,2021-05-29,44343,TN,Mark Luttrell Transition Center (MLTC),62.0,906.0,0.0,843.0,0.0,62.0,,,,,,,,,,,,6000 STATE ROAD,,6649.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
2438,2021-05-29,44343,TN,Northwest Correctional Complex (NWCX),995.0,5013.0,0.0,3990.0,1.0,995.0,6.0,,,,,,,,,,,"960 State Route 212, Tiptonville, Tennessee 38079",,6649.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
2439,2021-05-29,44343,TN,West Tennessee State Penitentiary (WTSP),273.0,1755.0,0.0,1471.0,0.0,273.0,2.0,,,,,,,,,,,"480 Green Chapel Road, Henning, Tennessee 38041-1150",,6649.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
2440,2021-05-29,44343,TN,Women's Therapeutic Residential Center (WTRC),143.0,2268.0,2.0,2124.0,0.0,141.0,,,,,,,,,,,,"480 Green Chapel Road, Henning, Tennessee 38041-1150",,6649.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
2441,2021-05-29,44343,TN,Hardeman County Correctional,315.0,3360.0,0.0,3029.0,1.0,315.0,,,,,,,,,,,,"2520 Union Springs Road, Whiteville, Tennessee 38075",,6649.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
2442,2021-05-29,44343,TN,South Central Correctional,1247.0,3791.0,0.0,2527.0,0.0,1247.0,6.0,,,,,,,,,,,"555 Forest Avenue, Clifton, Tennessee 38425-0279",,6649.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
2443,2021-05-29,44343,TN,Trousdale Turner Correctional (TCA),1410.0,3940.0,1.0,2532.0,0.0,1409.0,4.0,,,,,,,,,,,"140 Macon Way, Hartsville, Tennessee 37074",,6649.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
2444,2021-05-29,44343,TN,Whiteville Correctional,95.0,2351.0,0.0,2254.0,0.0,95.0,2.0,,,,,,,,,,,"1440 Union Springs Road, Whiteville, Tennessee 38075",,6649.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
2445,2021-05-29,44343,TN,,,,,,,,,,,,14519.0,3325.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
2446,2021-05-30,44343,TN,Bledsoe County Correctional (BCCX),883.0,8435.0,3.0,7551.0,0.0,880.0,1.0,,,,,,,,,,,"1045 Horsehead Road Pikeville, Tennessee  37367",,6649.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
2447,2021-05-30,44343,TN,Morgan County Correctional (MCCX),110.0,3786.0,0.0,3651.0,13.0,110.0,3.0,,,,,,,,,,,"541 Wayne Cotton Morgan Drive, Wartburg, Tennessee 37887",,6649.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
2448,2021-05-30,44343,TN,Northeast Correctional (NECX),374.0,2908.0,1.0,2526.0,0.0,373.0,5.0,,,,,,,,,,,"5249 Highway 67 West, Mountain City, Tennessee 37683-5000",,6649.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
2449,2021-05-30,44343,TN,Lois M. Derry Special Needs (DSNF),169.0,2366.0,1.0,2180.0,0.0,168.0,8.0,,,,,,,,,,,"7575 Cockrill Bend Boulevard, Nashville, Tennessee 37209-1057",,6649.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
2450,2021-05-30,44343,TN,Riverbend Maximum Security (RMSI),112.0,1481.0,0.0,1363.0,0.0,112.0,,,,,,,,,,,,7475 COCKRILL BEND BLVD,,6649.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
2451,2021-05-30,44343,TN,Tennessee Prison for Women (TPFW/DJRC),323.0,2516.0,0.0,2180.0,10.0,323.0,1.0,,,,,,,,,,,"3881 Stewarts Lane, Nashville, Tennessee 37243-0468",,6649.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
2452,2021-05-30,44343,TN,Turney Center Industrial Complex (TCIX),127.0,2437.0,0.0,2302.0,1.0,127.0,4.0,,,,,,,,,,,1499 R.W. MOORE MEMORIAL HIGHWAY,,6649.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
2453,2021-05-30,44343,TN,Turney Center Industrial Complex-Annex (TCIX-A),11.0,719.0,0.0,700.0,5.0,11.0,,,,,,,,,,,,"1499 R.W. Moore Memorial Highway, Only, Tennessee 37140-4050",,6649.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
2454,2021-05-30,44343,TN,Mark Luttrell Transition Center (MLTC),62.0,906.0,0.0,843.0,0.0,62.0,,,,,,,,,,,,6000 STATE ROAD,,6649.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
2455,2021-05-30,44343,TN,Northwest Correctional Complex (NWCX),995.0,5013.0,0.0,3990.0,1.0,995.0,6.0,,,,,,,,,,,"960 State Route 212, Tiptonville, Tennessee 38079",,6649.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
2456,2021-05-30,44343,TN,West Tennessee State Penitentiary (WTSP),273.0,1755.0,0.0,1471.0,0.0,273.0,2.0,,,,,,,,,,,"480 Green Chapel Road, Henning, Tennessee 38041-1150",,6649.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
2457,2021-05-30,44343,TN,Women's Therapeutic Residential Center (WTRC),143.0,2268.0,2.0,2124.0,0.0,141.0,,,,,,,,,,,,"480 Green Chapel Road, Henning, Tennessee 38041-1150",,6649.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
2458,2021-05-30,44343,TN,Hardeman County Correctional,315.0,3360.0,0.0,3029.0,1.0,315.0,,,,,,,,,,,,"2520 Union Springs Road, Whiteville, Tennessee 38075",,6649.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
2459,2021-05-30,44343,TN,South Central Correctional,1247.0,3791.0,0.0,2527.0,0.0,1247.0,6.0,,,,,,,,,,,"555 Forest Avenue, Clifton, Tennessee 38425-0279",,6649.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
2460,2021-05-30,44343,TN,Trousdale Turner Correctional (TCA),1410.0,3940.0,1.0,2532.0,0.0,1409.0,4.0,,,,,,,,,,,"140 Macon Way, Hartsville, Tennessee 37074",,6649.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
2461,2021-05-30,44343,TN,Whiteville Correctional,95.0,2351.0,0.0,2254.0,0.0,95.0,2.0,,,,,,,,,,,"1440 Union Springs Road, Whiteville, Tennessee 38075",,6649.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
2462,2021-05-30,44343,TN,,,,,,,,,,,,14519.0,3325.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
2463,2021-05-31,44343,TN,Bledsoe County Correctional (BCCX),883.0,8435.0,3.0,7551.0,0.0,880.0,1.0,,,,,,,,,,,"1045 Horsehead Road Pikeville, Tennessee  37367",,6649.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
2464,2021-05-31,44343,TN,Morgan County Correctional (MCCX),110.0,3786.0,0.0,3651.0,13.0,110.0,3.0,,,,,,,,,,,"541 Wayne Cotton Morgan Drive, Wartburg, Tennessee 37887",,6649.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
2465,2021-05-31,44343,TN,Northeast Correctional (NECX),374.0,2908.0,1.0,2526.0,0.0,373.0,5.0,,,,,,,,,,,"5249 Highway 67 West, Mountain City, Tennessee 37683-5000",,6649.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
2466,2021-05-31,44343,TN,Lois M. Derry Special Needs (DSNF),169.0,2366.0,1.0,2180.0,0.0,168.0,8.0,,,,,,,,,,,"7575 Cockrill Bend Boulevard, Nashville, Tennessee 37209-1057",,6649.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
2467,2021-05-31,44343,TN,Riverbend Maximum Security (RMSI),112.0,1481.0,0.0,1363.0,0.0,112.0,,,,,,,,,,,,7475 COCKRILL BEND BLVD,,6649.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
2468,2021-05-31,44343,TN,Tennessee Prison for Women (TPFW/DJRC),323.0,2516.0,0.0,2180.0,10.0,323.0,1.0,,,,,,,,,,,"3881 Stewarts Lane, Nashville, Tennessee 37243-0468",,6649.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
2469,2021-05-31,44343,TN,Turney Center Industrial Complex (TCIX),127.0,2437.0,0.0,2302.0,1.0,127.0,4.0,,,,,,,,,,,1499 R.W. MOORE MEMORIAL HIGHWAY,,6649.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
2470,2021-05-31,44343,TN,Turney Center Industrial Complex-Annex (TCIX-A),11.0,719.0,0.0,700.0,5.0,11.0,,,,,,,,,,,,"1499 R.W. Moore Memorial Highway, Only, Tennessee 37140-4050",,6649.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
2471,2021-05-31,44343,TN,Mark Luttrell Transition Center (MLTC),62.0,906.0,0.0,843.0,0.0,62.0,,,,,,,,,,,,6000 STATE ROAD,,6649.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
2472,2021-05-31,44343,TN,Northwest Correctional Complex (NWCX),995.0,5013.0,0.0,3990.0,1.0,995.0,6.0,,,,,,,,,,,"960 State Route 212, Tiptonville, Tennessee 38079",,6649.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
2473,2021-05-31,44343,TN,West Tennessee State Penitentiary (WTSP),273.0,1755.0,0.0,1471.0,0.0,273.0,2.0,,,,,,,,,,,"480 Green Chapel Road, Henning, Tennessee 38041-1150",,6649.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
2474,2021-05-31,44343,TN,Women's Therapeutic Residential Center (WTRC),143.0,2268.0,2.0,2124.0,0.0,141.0,,,,,,,,,,,,"480 Green Chapel Road, Henning, Tennessee 38041-1150",,6649.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
2475,2021-05-31,44343,TN,Hardeman County Correctional,315.0,3360.0,0.0,3029.0,1.0,315.0,,,,,,,,,,,,"2520 Union Springs Road, Whiteville, Tennessee 38075",,6649.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
2476,2021-05-31,44343,TN,South Central Correctional,1247.0,3791.0,0.0,2527.0,0.0,1247.0,6.0,,,,,,,,,,,"555 Forest Avenue, Clifton, Tennessee 38425-0279",,6649.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
2477,2021-05-31,44343,TN,Trousdale Turner Correctional (TCA),1410.0,3940.0,1.0,2532.0,0.0,1409.0,4.0,,,,,,,,,,,"140 Macon Way, Hartsville, Tennessee 37074",,6649.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
2478,2021-05-31,44343,TN,Whiteville Correctional,95.0,2351.0,0.0,2254.0,0.0,95.0,2.0,,,,,,,,,,,"1440 Union Springs Road, Whiteville, Tennessee 38075",,6649.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
2479,2021-05-31,44343,TN,,,,,,,,,,,,14519.0,3325.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
2480,2021-06-01,44343,TN,Bledsoe County Correctional (BCCX),883.0,8435.0,3.0,7551.0,0.0,880.0,1.0,,,,,,,,,,,"1045 Horsehead Road Pikeville, Tennessee  37367",,6649.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
2481,2021-06-01,44343,TN,Morgan County Correctional (MCCX),110.0,3786.0,0.0,3651.0,13.0,110.0,3.0,,,,,,,,,,,"541 Wayne Cotton Morgan Drive, Wartburg, Tennessee 37887",,6649.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
2482,2021-06-01,44343,TN,Northeast Correctional (NECX),374.0,2908.0,1.0,2526.0,0.0,373.0,5.0,,,,,,,,,,,"5249 Highway 67 West, Mountain City, Tennessee 37683-5000",,6649.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
2483,2021-06-01,44343,TN,Lois M. Derry Special Needs (DSNF),169.0,2366.0,1.0,2180.0,0.0,168.0,8.0,,,,,,,,,,,"7575 Cockrill Bend Boulevard, Nashville, Tennessee 37209-1057",,6649.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
2484,2021-06-01,44343,TN,Riverbend Maximum Security (RMSI),112.0,1481.0,0.0,1363.0,0.0,112.0,,,,,,,,,,,,7475 COCKRILL BEND BLVD,,6649.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
2485,2021-06-01,44343,TN,Tennessee Prison for Women (TPFW/DJRC),323.0,2516.0,0.0,2180.0,10.0,323.0,1.0,,,,,,,,,,,"3881 Stewarts Lane, Nashville, Tennessee 37243-0468",,6649.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
2486,2021-06-01,44343,TN,Turney Center Industrial Complex (TCIX),127.0,2437.0,0.0,2302.0,1.0,127.0,4.0,,,,,,,,,,,1499 R.W. MOORE MEMORIAL HIGHWAY,,6649.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
2487,2021-06-01,44343,TN,Turney Center Industrial Complex-Annex (TCIX-A),11.0,719.0,0.0,700.0,5.0,11.0,,,,,,,,,,,,"1499 R.W. Moore Memorial Highway, Only, Tennessee 37140-4050",,6649.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
2488,2021-06-01,44343,TN,Mark Luttrell Transition Center (MLTC),62.0,906.0,0.0,843.0,0.0,62.0,,,,,,,,,,,,6000 STATE ROAD,,6649.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
2489,2021-06-01,44343,TN,Northwest Correctional Complex (NWCX),995.0,5013.0,0.0,3990.0,1.0,995.0,6.0,,,,,,,,,,,"960 State Route 212, Tiptonville, Tennessee 38079",,6649.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
2490,2021-06-01,44343,TN,West Tennessee State Penitentiary (WTSP),273.0,1755.0,0.0,1471.0,0.0,273.0,2.0,,,,,,,,,,,"480 Green Chapel Road, Henning, Tennessee 38041-1150",,6649.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
2491,2021-06-01,44343,TN,Women's Therapeutic Residential Center (WTRC),143.0,2268.0,2.0,2124.0,0.0,141.0,,,,,,,,,,,,"480 Green Chapel Road, Henning, Tennessee 38041-1150",,6649.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
2492,2021-06-01,44343,TN,Hardeman County Correctional,315.0,3360.0,0.0,3029.0,1.0,315.0,,,,,,,,,,,,"2520 Union Springs Road, Whiteville, Tennessee 38075",,6649.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
2493,2021-06-01,44343,TN,South Central Correctional,1247.0,3791.0,0.0,2527.0,0.0,1247.0,6.0,,,,,,,,,,,"555 Forest Avenue, Clifton, Tennessee 38425-0279",,6649.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
2494,2021-06-01,44343,TN,Trousdale Turner Correctional (TCA),1410.0,3940.0,1.0,2532.0,0.0,1409.0,4.0,,,,,,,,,,,"140 Macon Way, Hartsville, Tennessee 37074",,6649.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
2495,2021-06-01,44343,TN,Whiteville Correctional,95.0,2351.0,0.0,2254.0,0.0,95.0,2.0,,,,,,,,,,,"1440 Union Springs Road, Whiteville, Tennessee 38075",,6649.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
2496,2021-06-01,44343,TN,,,,,,,,,,,,14519.0,3325.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
2497,2021-06-02,44343,TN,Bledsoe County Correctional (BCCX),883.0,8435.0,3.0,7551.0,0.0,880.0,1.0,,,,,,,,,,,"1045 Horsehead Road Pikeville, Tennessee  37367",,6649.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
2498,2021-06-02,44343,TN,Morgan County Correctional (MCCX),110.0,3786.0,0.0,3651.0,13.0,110.0,3.0,,,,,,,,,,,"541 Wayne Cotton Morgan Drive, Wartburg, Tennessee 37887",,6649.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
2499,2021-06-02,44343,TN,Northeast Correctional (NECX),374.0,2908.0,1.0,2526.0,0.0,373.0,5.0,,,,,,,,,,,"5249 Highway 67 West, Mountain City, Tennessee 37683-5000",,6649.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
2500,2021-06-02,44343,TN,Lois M. Derry Special Needs (DSNF),169.0,2366.0,1.0,2180.0,0.0,168.0,8.0,,,,,,,,,,,"7575 Cockrill Bend Boulevard, Nashville, Tennessee 37209-1057",,6649.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
2501,2021-06-02,44343,TN,Riverbend Maximum Security (RMSI),112.0,1481.0,0.0,1363.0,0.0,112.0,,,,,,,,,,,,7475 COCKRILL BEND BLVD,,6649.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
2502,2021-06-02,44343,TN,Tennessee Prison for Women (TPFW/DJRC),323.0,2516.0,0.0,2180.0,10.0,323.0,1.0,,,,,,,,,,,"3881 Stewarts Lane, Nashville, Tennessee 37243-0468",,6649.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
2503,2021-06-02,44343,TN,Turney Center Industrial Complex (TCIX),127.0,2437.0,0.0,2302.0,1.0,127.0,4.0,,,,,,,,,,,1499 R.W. MOORE MEMORIAL HIGHWAY,,6649.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
2504,2021-06-02,44343,TN,Turney Center Industrial Complex-Annex (TCIX-A),11.0,719.0,0.0,700.0,5.0,11.0,,,,,,,,,,,,"1499 R.W. Moore Memorial Highway, Only, Tennessee 37140-4050",,6649.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
2505,2021-06-02,44343,TN,Mark Luttrell Transition Center (MLTC),62.0,906.0,0.0,843.0,0.0,62.0,,,,,,,,,,,,6000 STATE ROAD,,6649.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
2506,2021-06-02,44343,TN,Northwest Correctional Complex (NWCX),995.0,5013.0,0.0,3990.0,1.0,995.0,6.0,,,,,,,,,,,"960 State Route 212, Tiptonville, Tennessee 38079",,6649.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
2507,2021-06-02,44343,TN,West Tennessee State Penitentiary (WTSP),273.0,1755.0,0.0,1471.0,0.0,273.0,2.0,,,,,,,,,,,"480 Green Chapel Road, Henning, Tennessee 38041-1150",,6649.0,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/TN.csv
