Unnamed: 0,scrapedate,lastupdated,stateagency,facility,fac_inc_tested,fac_inc_positive,sum_inc_totalcapacity,sum_inc_deathsadults,sum_inc_deathsjuvenile,sum_inc_populationadult,sum_inc_populationjuvenile,sum_inc_testedadult,sum_inc_testedjuvenile,sum_inc_pendingadult,sum_inc_pendingjuvenile,sum_inc_positiveadult,sum_inc_positivejuvenile,sum_inc_negativeadult,sum_inc_negativejuvenile,sum_inc_refusedadult,sum_inc_refusedjuvenile,sum_staff_positiveadult,sum_staff_positivejuvenile,sum_staff_deathsadult,sum_staff_deathsjuvenile,sum_staff_positive,sum_staff_deaths,sum_inc_adult_vaccinated_dose1,sum_inc_adult_vaccinated_dose2,sum_inc_juvenile_vaccinated_dose1,sum_inc_juvenile_vaccinated_dose2,facility_bjs,fac_state,fac_inc_deaths,fac_address,fac_zip,sum_inc_negative,sum_inc_pending,sum_inc_pop,sum_inc_positive,sum_inc_deaths,sum_inc_tested,sum_inc_refused,match,bjs_fac_state,bjs_fac_id,bjs_fac_name,bjs_fac_address1,bjs_fac_city,bjs_fac_stateab,bjs_fac_zip1,bjs_fac_gender,bjs_fac_security,bjs_fac_leave,bjs_fac_operator,bjs_fac_malepop,bjs_fac_femalepop,bjs_fac_linked,bjs_fac_changeuse,bjs_fac_changeclose,oldnew,sum_inc_vaccinatedpercent_adult,sum_inc_vaccinatedpercent_juvenile,state
764,2021-04-20,4/16/2021,ME,MSP,5012.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807 CUSHING ROAD,,,,,171.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
765,2021-04-20,4/16/2021,ME,MCC,2994.0,147.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17 MALLISON FALLS ROAD,,,,,171.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
766,2021-04-20,4/16/2021,ME,MVCF,848.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1182 Dover Road, Charleston, Maine 04422",,,,,171.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
767,2021-04-20,4/16/2021,ME,BCF,199.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"516 Cushing Road, Warren, ME 04864",,,,,171.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
768,2021-04-20,4/16/2021,ME,Women,513.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17 Mallison Falls Road, Windham, Maine 040624",,,,,171.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
769,2021-04-20,4/16/2021,ME,Long Creek Youth Development Center,433.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"675 Westbrook Street South, Portland, ME 04106",,,,,171.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
770,2021-04-20,44302,ME,,,,2616.0,NR,NR,1634.0,27.0,284,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
771,2021-04-21,4/16/2021,ME,MSP,5012.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807 CUSHING ROAD,,,,,171.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
772,2021-04-21,4/16/2021,ME,MCC,2994.0,147.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17 MALLISON FALLS ROAD,,,,,171.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
773,2021-04-21,4/16/2021,ME,MVCF,848.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1182 Dover Road, Charleston, Maine 04422",,,,,171.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
774,2021-04-21,4/16/2021,ME,BCF,199.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"516 Cushing Road, Warren, ME 04864",,,,,171.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
775,2021-04-21,4/16/2021,ME,Women,513.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17 Mallison Falls Road, Windham, Maine 040624",,,,,171.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
776,2021-04-21,4/16/2021,ME,Long Creek Youth Development Center,433.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"675 Westbrook Street South, Portland, ME 04106",,,,,171.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
777,2021-04-21,44302,ME,,,,2616.0,NR,NR,1634.0,27.0,284,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
778,2021-04-22,4/16/2021,ME,MSP,5012.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807 CUSHING ROAD,,,,,171.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
779,2021-04-22,4/16/2021,ME,MCC,2994.0,147.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17 MALLISON FALLS ROAD,,,,,171.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
780,2021-04-22,4/16/2021,ME,MVCF,848.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1182 Dover Road, Charleston, Maine 04422",,,,,171.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
781,2021-04-22,4/16/2021,ME,BCF,199.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"516 Cushing Road, Warren, ME 04864",,,,,171.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
782,2021-04-22,4/16/2021,ME,Women,513.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17 Mallison Falls Road, Windham, Maine 040624",,,,,171.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
783,2021-04-22,4/16/2021,ME,Long Creek Youth Development Center,433.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"675 Westbrook Street South, Portland, ME 04106",,,,,171.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
784,2021-04-22,44302,ME,,,,2616.0,NR,NR,1634.0,27.0,284,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
785,2021-04-23,4/23/2021,ME,MSP,5031.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807 CUSHING ROAD,,,,,176.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
786,2021-04-23,4/23/2021,ME,MCC,3217.0,147.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17 MALLISON FALLS ROAD,,,,,176.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
787,2021-04-23,4/23/2021,ME,MVCF,860.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1182 Dover Road, Charleston, Maine 04422",,,,,176.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
788,2021-04-23,4/23/2021,ME,BCF,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"516 Cushing Road, Warren, ME 04864",,,,,176.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
789,2021-04-23,4/23/2021,ME,Women,513.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17 Mallison Falls Road, Windham, Maine 040624",,,,,176.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
790,2021-04-23,4/23/2021,ME,Long Creek Youth Development Center,437.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"675 Westbrook Street South, Portland, ME 04106",,,,,176.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
791,2021-04-23,44309,ME,,,,2616.0,NR,NR,1625.0,25.0,450,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
792,2021-04-26,4/23/2021,ME,MSP,5031.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807 CUSHING ROAD,,,,,176.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
793,2021-04-26,4/23/2021,ME,MCC,3217.0,147.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17 MALLISON FALLS ROAD,,,,,176.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
794,2021-04-26,4/23/2021,ME,MVCF,860.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1182 Dover Road, Charleston, Maine 04422",,,,,176.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
795,2021-04-26,4/23/2021,ME,BCF,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"516 Cushing Road, Warren, ME 04864",,,,,176.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
796,2021-04-26,4/23/2021,ME,Women,513.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17 Mallison Falls Road, Windham, Maine 040624",,,,,176.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
797,2021-04-26,4/23/2021,ME,Long Creek Youth Development Center,437.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"675 Westbrook Street South, Portland, ME 04106",,,,,176.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
798,2021-04-26,44309,ME,,,,2616.0,NR,NR,1625.0,25.0,450,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
799,2021-04-27,4/23/2021,ME,MSP,5031.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807 CUSHING ROAD,,,,,176.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
800,2021-04-27,4/23/2021,ME,MCC,3217.0,147.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17 MALLISON FALLS ROAD,,,,,176.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
801,2021-04-27,4/23/2021,ME,MVCF,860.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1182 Dover Road, Charleston, Maine 04422",,,,,176.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
802,2021-04-27,4/23/2021,ME,BCF,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"516 Cushing Road, Warren, ME 04864",,,,,176.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
803,2021-04-27,4/23/2021,ME,Women,513.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17 Mallison Falls Road, Windham, Maine 040624",,,,,176.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
804,2021-04-27,4/23/2021,ME,Long Creek Youth Development Center,437.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"675 Westbrook Street South, Portland, ME 04106",,,,,176.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
805,2021-04-27,44309,ME,,,,2616.0,NR,NR,1625.0,25.0,450,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
806,2021-04-28,4/23/2021,ME,MSP,5031.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807 CUSHING ROAD,,,,,176.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
807,2021-04-28,4/23/2021,ME,MCC,3217.0,147.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17 MALLISON FALLS ROAD,,,,,176.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
808,2021-04-28,4/23/2021,ME,MVCF,860.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1182 Dover Road, Charleston, Maine 04422",,,,,176.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
809,2021-04-28,4/23/2021,ME,BCF,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"516 Cushing Road, Warren, ME 04864",,,,,176.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
810,2021-04-28,4/23/2021,ME,Women,513.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17 Mallison Falls Road, Windham, Maine 040624",,,,,176.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
811,2021-04-28,4/23/2021,ME,Long Creek Youth Development Center,437.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"675 Westbrook Street South, Portland, ME 04106",,,,,176.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
812,2021-04-28,44309,ME,,,,2616.0,NR,NR,1625.0,25.0,450,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
813,2021-04-29,4/23/2021,ME,MSP,5031.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807 CUSHING ROAD,,,,,176.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
814,2021-04-29,4/23/2021,ME,MCC,3217.0,147.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17 MALLISON FALLS ROAD,,,,,176.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
815,2021-04-29,4/23/2021,ME,MVCF,860.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1182 Dover Road, Charleston, Maine 04422",,,,,176.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
816,2021-04-29,4/23/2021,ME,BCF,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"516 Cushing Road, Warren, ME 04864",,,,,176.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
817,2021-04-29,4/23/2021,ME,Women,513.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17 Mallison Falls Road, Windham, Maine 040624",,,,,176.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
818,2021-04-29,4/23/2021,ME,Long Creek Youth Development Center,437.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"675 Westbrook Street South, Portland, ME 04106",,,,,176.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
819,2021-04-29,44309,ME,,,,2616.0,NR,NR,1625.0,25.0,450,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
820,2021-04-30,4/30/2021,ME,MSP,5033.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807 CUSHING ROAD,,,,,194.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
821,2021-04-30,4/30/2021,ME,MCC,3341.0,147.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17 MALLISON FALLS ROAD,,,,,194.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
822,2021-04-30,4/30/2021,ME,MVCF,863.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1182 Dover Road, Charleston, Maine 04422",,,,,194.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
823,2021-04-30,4/30/2021,ME,BCF,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"516 Cushing Road, Warren, ME 04864",,,,,194.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
824,2021-04-30,4/30/2021,ME,Women,514.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17 Mallison Falls Road, Windham, Maine 040624",,,,,194.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
825,2021-04-30,4/30/2021,ME,Long Creek Youth Development Center,441.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"675 Westbrook Street South, Portland, ME 04106",,,,,194.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
826,2021-04-30,44316,ME,,,,2616.0,NR,NR,1616.0,27.0,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,400,278,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
827,2021-05-01,4/30/2021,ME,MSP,5033.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807 CUSHING ROAD,,,,,194.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
828,2021-05-01,4/30/2021,ME,MCC,3341.0,147.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17 MALLISON FALLS ROAD,,,,,194.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
829,2021-05-01,4/30/2021,ME,MVCF,863.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1182 Dover Road, Charleston, Maine 04422",,,,,194.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
830,2021-05-01,4/30/2021,ME,BCF,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"516 Cushing Road, Warren, ME 04864",,,,,194.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
831,2021-05-01,4/30/2021,ME,Women,514.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17 Mallison Falls Road, Windham, Maine 040624",,,,,194.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
832,2021-05-01,4/30/2021,ME,Long Creek Youth Development Center,441.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"675 Westbrook Street South, Portland, ME 04106",,,,,194.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
833,2021-05-01,44316,ME,,,,2616.0,NR,NR,1616.0,27.0,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,400,278,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
834,2021-05-02,4/30/2021,ME,MSP,5033.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807 CUSHING ROAD,,,,,194.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
835,2021-05-02,4/30/2021,ME,MCC,3341.0,147.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17 MALLISON FALLS ROAD,,,,,194.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
836,2021-05-02,4/30/2021,ME,MVCF,863.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1182 Dover Road, Charleston, Maine 04422",,,,,194.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
837,2021-05-02,4/30/2021,ME,BCF,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"516 Cushing Road, Warren, ME 04864",,,,,194.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
838,2021-05-02,4/30/2021,ME,Women,514.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17 Mallison Falls Road, Windham, Maine 040624",,,,,194.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
839,2021-05-02,4/30/2021,ME,Long Creek Youth Development Center,441.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"675 Westbrook Street South, Portland, ME 04106",,,,,194.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
840,2021-05-02,44316,ME,,,,2616.0,NR,NR,1616.0,27.0,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,400,278,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
841,2021-05-03,4/30/2021,ME,MSP,5033.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807 CUSHING ROAD,,,,,194.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
842,2021-05-03,4/30/2021,ME,MCC,3341.0,147.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17 MALLISON FALLS ROAD,,,,,194.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
843,2021-05-03,4/30/2021,ME,MVCF,863.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1182 Dover Road, Charleston, Maine 04422",,,,,194.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
844,2021-05-03,4/30/2021,ME,BCF,200.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"516 Cushing Road, Warren, ME 04864",,,,,194.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
845,2021-05-03,4/30/2021,ME,Women,514.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17 Mallison Falls Road, Windham, Maine 040624",,,,,194.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
846,2021-05-03,4/30/2021,ME,Long Creek Youth Development Center,441.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"675 Westbrook Street South, Portland, ME 04106",,,,,194.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
847,2021-05-03,44316,ME,,,,2616.0,NR,NR,1616.0,27.0,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,400,278,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
848,2021-05-04,4/30/2021,ME,MSP,5033.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807 CUSHING ROAD,,,,,194.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/ME.csv
