Unnamed: 0,scrapedate,lastupdated,stateagency,facility,fac_inc_positive,fac_staff_positive,fac_inc_vaccinated,fac_staff_vaccinated,sum_inc_tested,sum_inc_positive,sum_inc_deaths,sum_inc_pending,sum_inc_recovered,sum_staff_positive,sum_staff_recovered,sum_staff_deaths,sum_staff_vaccinated,sum_inc_vaccinated,facility_bjs,fac_state,fac_inc_deaths,fac_inc_tested,fac_inc_recovered,fac_inc_pending,fac_staff_recovered,fac_address,fac_zip,match,bjs_fac_state,bjs_fac_id,bjs_fac_id2,bjs_fac_name,bjs_fac_address1,bjs_fac_address2,bjs_fac_city,bjs_fac_stateab,bjs_fac_zip1,bjs_fac_gender,bjs_fac_security,bjs_fac_leave,bjs_fac_operator,bjs_fac_privprison,bjs_fac_malepop,bjs_fac_maleflag,bjs_fac_femalepop,bjs_fac_femaleflag,bjs_fac_linked,bjs_fac_linktxt,bjs_fac_changeuse,bjs_fac_changeclose,bjs_fac_notes,oldnew,last_updated,state
3395,2021-04-23,4/16/21,AL,Mobile,14.0,21.0,0,7,,1635.0,,,,,,,,,,,,,,,,"2423 N BELTLINE HWY, Eight Mile, AL 36610",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
3396,2021-04-23,4/16/21,AL,Montgomery WF,1.0,11.0,0,17,,1635.0,,,,,,,,,,,,,,,,"12085 Wares Ferry Road Montgomery, AL 36117",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
3397,2021-04-23,4/16/21,AL,North Alabama,87.0,30.0,0,17,,1635.0,,,,,,,,,,,,,,,,"1401 Highway 20 West Decatur, AL 35601",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
3398,2021-04-23,4/16/21,AL,Red Eagle,18.0,20.0,0,8,,1635.0,,,,,,,,,,,,,,,,1290 RED EAGLE ROAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
3399,2021-04-23,4/16/21,AL,St. Clair,106.0,58.0,0,54,,1635.0,,,,,,,,,,,,,,,,1000 ST. CLAIR ROAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
3400,2021-04-23,4/16/21,AL,Staton,60.0,61.0,0,55,,1635.0,,,,,,,,,,,,,,,,2690 MARION SPILLWAY ROAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
3401,2021-04-23,4/16/21,AL,Tutwiler,82.0,71.0,313,63,,1635.0,,,,,,,,,,,,,,,,8950 U S Highway 231 North,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
3402,2021-04-23,4/16/21,AL,Tutwiler QIF,35.0,0.0,0,0,,1635.0,,,,,,,,,,,,,,,,8966 US HIGHWAY 231 NORTH,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
3403,2021-04-23,4/16/21,AL,Ventress,77.0,46.0,0,33,,1635.0,,,,,,,,,,,,,,,,"Hwy 239 N Clayton, AL 36016",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
3404,2021-04-23,4/16/21,AL,,,,,,15703.0,1635.0,65.0,1.0,1566.0,1044.0,1019.0,3.0,824,1740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
3405,2021-04-26,4/21/21,AL,Alex City,77.0,17.0,0,7,,1638.0,,,,,,,,,,,,,,,,"Highway 22 W, P O Drawer 160",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
3406,2021-04-26,4/21/21,AL,ATEF,11.0,2.0,368,2,,1638.0,,,,,,,,,,,,,,,,9947 Highway 21 North,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
3407,2021-04-26,4/21/21,AL,Bibb,164.0,61.0,0,33,,1638.0,,,,,,,,,,,,,,,,565 BIBB LANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
3408,2021-04-26,4/21/21,AL,Birmingham,17.0,28.0,188,33,,1638.0,,,,,,,,,,,,,,,,1609 7th Street North,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
3409,2021-04-26,4/21/21,AL,Bullock,163.0,80.0,871,35,,1638.0,,,,,,,,,,,,,,,,"104 Bullock Dr., Hwy 82 E",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
3410,2021-04-26,4/21/21,AL,Camden,5.0,3.0,0,3,,1638.0,,,,,,,,,,,,,,,,1780 AL Hwy 221,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
3411,2021-04-26,4/21/21,AL,Childersburg,5.0,14.0,0,17,,1638.0,,,,,,,,,,,,,,,,"13501 Plant Road, P O Box 368",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
3412,2021-04-26,4/21/21,AL,CJC,0.0,72.0,0,43,,1638.0,,,,,,,,,,,,,,,,"301 South Ripley St., Montgomery, AL",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
3413,2021-04-26,4/21/21,AL,Donaldson,45.0,26.0,0,55,,1638.0,,,,,,,,,,,,,,,,100 WARRIOR LANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
3414,2021-04-26,4/21/21,AL,Draper QIF,135.0,0.0,0,0,,1638.0,,,,,,,,,,,,,,,,2828 ALABAMA HIGHWAY 143,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
3415,2021-04-26,4/21/21,AL,Easterling,72.0,47.0,0,55,,1638.0,,,,,,,,,,,,,,,,200 WALLACE DRIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
3416,2021-04-26,4/21/21,AL,Elba,1.0,8.0,0,9,,1638.0,,,,,,,,,,,,,,,,1620 BOSWELL STREET,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
3417,2021-04-26,4/21/21,AL,Elmore,28.0,18.0,0,37,,1638.0,,,,,,,,,,,,,,,,3520 MARION SPILLWAY ROAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
3418,2021-04-26,4/21/21,AL,Fountain,29.0,47.0,0,16,,1638.0,,,,,,,,,,,,,,,,9677 HIGHWAY 21 NORTH,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
3419,2021-04-26,4/21/21,AL,Frank Lee,26.0,22.0,0,9,,1638.0,,,,,,,,,,,,,,,,5305 Ingram Rd,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
3420,2021-04-26,4/21/21,AL,Hamilton A&I,49.0,41.0,0,20,,1638.0,,,,,,,,,,,,,,,,"223 SASSER DRIVE, HAMILTON, AL 35570",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
3421,2021-04-26,4/21/21,AL,Hamilton CBF,8.0,21.0,0,5,,1638.0,,,,,,,,,,,,,,,,1826 Beyar Avenue East,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
3422,2021-04-26,4/21/21,AL,Holman,39.0,33.0,0,19,,1638.0,,,,,,,,,,,,,,,,866 ROSS ROAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
3423,2021-04-26,4/21/21,AL,Kilby,25.0,44.0,0,62,,1638.0,,,,,,,,,,,,,,,,12201 WARES FERRY RD,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
3424,2021-04-26,4/21/21,AL,Limestone,153.0,106.0,0,87,,1638.0,,,,,,,,,,,,,,,,28779 NICK DAVIS ROAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
3425,2021-04-26,4/21/21,AL,Loxley,106.0,14.0,0,9,,1638.0,,,,,,,,,,,,,,,,14880 COUNTY ROAD 64,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
3426,2021-04-26,4/21/21,AL,Mobile,14.0,21.0,0,7,,1638.0,,,,,,,,,,,,,,,,"2423 N BELTLINE HWY, Eight Mile, AL 36610",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
3427,2021-04-26,4/21/21,AL,Montgomery WF,1.0,11.0,0,17,,1638.0,,,,,,,,,,,,,,,,"12085 Wares Ferry Road Montgomery, AL 36117",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
3428,2021-04-26,4/21/21,AL,North Alabama,87.0,30.0,0,17,,1638.0,,,,,,,,,,,,,,,,"1401 Highway 20 West Decatur, AL 35601",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
3429,2021-04-26,4/21/21,AL,Red Eagle,18.0,20.0,0,8,,1638.0,,,,,,,,,,,,,,,,1290 RED EAGLE ROAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
3430,2021-04-26,4/21/21,AL,St. Clair,106.0,58.0,0,54,,1638.0,,,,,,,,,,,,,,,,1000 ST. CLAIR ROAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
3431,2021-04-26,4/21/21,AL,Staton,60.0,61.0,0,55,,1638.0,,,,,,,,,,,,,,,,2690 MARION SPILLWAY ROAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
3432,2021-04-26,4/21/21,AL,Tutwiler,82.0,71.0,313,63,,1638.0,,,,,,,,,,,,,,,,8950 U S Highway 231 North,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
3433,2021-04-26,4/21/21,AL,Tutwiler QIF,35.0,0.0,0,0,,1638.0,,,,,,,,,,,,,,,,8966 US HIGHWAY 231 NORTH,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
3434,2021-04-26,4/21/21,AL,Ventress,77.0,46.0,0,33,,1638.0,,,,,,,,,,,,,,,,"Hwy 239 N Clayton, AL 36016",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
3435,2021-04-26,4/21/21,AL,,,,,,15871.0,1638.0,65.0,24.0,1566.0,1044.0,1020.0,3.0,824,1740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
3436,2021-04-27,4/21/21,AL,Alex City,77.0,17.0,0,7,,1638.0,,,,,,,,,,,,,,,,"Highway 22 W, P O Drawer 160",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
3437,2021-04-27,4/21/21,AL,ATEF,11.0,2.0,368,2,,1638.0,,,,,,,,,,,,,,,,9947 Highway 21 North,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
3438,2021-04-27,4/21/21,AL,Bibb,164.0,61.0,0,33,,1638.0,,,,,,,,,,,,,,,,565 BIBB LANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
3439,2021-04-27,4/21/21,AL,Birmingham,17.0,28.0,188,33,,1638.0,,,,,,,,,,,,,,,,1609 7th Street North,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
3440,2021-04-27,4/21/21,AL,Bullock,163.0,80.0,871,35,,1638.0,,,,,,,,,,,,,,,,"104 Bullock Dr., Hwy 82 E",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
3441,2021-04-27,4/21/21,AL,Camden,5.0,3.0,0,3,,1638.0,,,,,,,,,,,,,,,,1780 AL Hwy 221,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
3442,2021-04-27,4/21/21,AL,Childersburg,5.0,14.0,0,17,,1638.0,,,,,,,,,,,,,,,,"13501 Plant Road, P O Box 368",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
3443,2021-04-27,4/21/21,AL,CJC,0.0,72.0,0,43,,1638.0,,,,,,,,,,,,,,,,"301 South Ripley St., Montgomery, AL",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
3444,2021-04-27,4/21/21,AL,Donaldson,45.0,26.0,0,55,,1638.0,,,,,,,,,,,,,,,,100 WARRIOR LANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
3445,2021-04-27,4/21/21,AL,Draper QIF,135.0,0.0,0,0,,1638.0,,,,,,,,,,,,,,,,2828 ALABAMA HIGHWAY 143,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
3446,2021-04-27,4/21/21,AL,Easterling,72.0,47.0,0,55,,1638.0,,,,,,,,,,,,,,,,200 WALLACE DRIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
3447,2021-04-27,4/21/21,AL,Elba,1.0,8.0,0,9,,1638.0,,,,,,,,,,,,,,,,1620 BOSWELL STREET,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
3448,2021-04-27,4/21/21,AL,Elmore,28.0,18.0,0,37,,1638.0,,,,,,,,,,,,,,,,3520 MARION SPILLWAY ROAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
3449,2021-04-27,4/21/21,AL,Fountain,29.0,47.0,0,16,,1638.0,,,,,,,,,,,,,,,,9677 HIGHWAY 21 NORTH,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
3450,2021-04-27,4/21/21,AL,Frank Lee,26.0,22.0,0,9,,1638.0,,,,,,,,,,,,,,,,5305 Ingram Rd,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
3451,2021-04-27,4/21/21,AL,Hamilton A&I,49.0,41.0,0,20,,1638.0,,,,,,,,,,,,,,,,"223 SASSER DRIVE, HAMILTON, AL 35570",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
3452,2021-04-27,4/21/21,AL,Hamilton CBF,8.0,21.0,0,5,,1638.0,,,,,,,,,,,,,,,,1826 Beyar Avenue East,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
3453,2021-04-27,4/21/21,AL,Holman,39.0,33.0,0,19,,1638.0,,,,,,,,,,,,,,,,866 ROSS ROAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
3454,2021-04-27,4/21/21,AL,Kilby,25.0,44.0,0,62,,1638.0,,,,,,,,,,,,,,,,12201 WARES FERRY RD,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
3455,2021-04-27,4/21/21,AL,Limestone,153.0,106.0,0,87,,1638.0,,,,,,,,,,,,,,,,28779 NICK DAVIS ROAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
3456,2021-04-27,4/21/21,AL,Loxley,106.0,14.0,0,9,,1638.0,,,,,,,,,,,,,,,,14880 COUNTY ROAD 64,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
3457,2021-04-27,4/21/21,AL,Mobile,14.0,21.0,0,7,,1638.0,,,,,,,,,,,,,,,,"2423 N BELTLINE HWY, Eight Mile, AL 36610",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
3458,2021-04-27,4/21/21,AL,Montgomery WF,1.0,11.0,0,17,,1638.0,,,,,,,,,,,,,,,,"12085 Wares Ferry Road Montgomery, AL 36117",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
3459,2021-04-27,4/21/21,AL,North Alabama,87.0,30.0,0,17,,1638.0,,,,,,,,,,,,,,,,"1401 Highway 20 West Decatur, AL 35601",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
3460,2021-04-27,4/21/21,AL,Red Eagle,18.0,20.0,0,8,,1638.0,,,,,,,,,,,,,,,,1290 RED EAGLE ROAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
3461,2021-04-27,4/21/21,AL,St. Clair,106.0,58.0,0,54,,1638.0,,,,,,,,,,,,,,,,1000 ST. CLAIR ROAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
3462,2021-04-27,4/21/21,AL,Staton,60.0,61.0,0,55,,1638.0,,,,,,,,,,,,,,,,2690 MARION SPILLWAY ROAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
3463,2021-04-27,4/21/21,AL,Tutwiler,82.0,71.0,313,63,,1638.0,,,,,,,,,,,,,,,,8950 U S Highway 231 North,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
3464,2021-04-27,4/21/21,AL,Tutwiler QIF,35.0,0.0,0,0,,1638.0,,,,,,,,,,,,,,,,8966 US HIGHWAY 231 NORTH,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
3465,2021-04-27,4/21/21,AL,Ventress,77.0,46.0,0,33,,1638.0,,,,,,,,,,,,,,,,"Hwy 239 N Clayton, AL 36016",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
3466,2021-04-27,4/21/21,AL,,,,,,15871.0,1638.0,65.0,24.0,1566.0,1044.0,1020.0,3.0,824,1740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
3467,2021-04-28,4/21/21,AL,Alex City,77.0,17.0,0,7,,1638.0,,,,,,,,,,,,,,,,"Highway 22 W, P O Drawer 160",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
3468,2021-04-28,4/21/21,AL,ATEF,11.0,2.0,368,2,,1638.0,,,,,,,,,,,,,,,,9947 Highway 21 North,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
3469,2021-04-28,4/21/21,AL,Bibb,164.0,61.0,0,33,,1638.0,,,,,,,,,,,,,,,,565 BIBB LANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
3470,2021-04-28,4/21/21,AL,Birmingham,17.0,28.0,188,33,,1638.0,,,,,,,,,,,,,,,,1609 7th Street North,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
3471,2021-04-28,4/21/21,AL,Bullock,163.0,80.0,871,35,,1638.0,,,,,,,,,,,,,,,,"104 Bullock Dr., Hwy 82 E",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
3472,2021-04-28,4/21/21,AL,Camden,5.0,3.0,0,3,,1638.0,,,,,,,,,,,,,,,,1780 AL Hwy 221,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
3473,2021-04-28,4/21/21,AL,Childersburg,5.0,14.0,0,17,,1638.0,,,,,,,,,,,,,,,,"13501 Plant Road, P O Box 368",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
3474,2021-04-28,4/21/21,AL,CJC,0.0,72.0,0,43,,1638.0,,,,,,,,,,,,,,,,"301 South Ripley St., Montgomery, AL",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
3475,2021-04-28,4/21/21,AL,Donaldson,45.0,26.0,0,55,,1638.0,,,,,,,,,,,,,,,,100 WARRIOR LANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
3476,2021-04-28,4/21/21,AL,Draper QIF,135.0,0.0,0,0,,1638.0,,,,,,,,,,,,,,,,2828 ALABAMA HIGHWAY 143,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
3477,2021-04-28,4/21/21,AL,Easterling,72.0,47.0,0,55,,1638.0,,,,,,,,,,,,,,,,200 WALLACE DRIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
3478,2021-04-28,4/21/21,AL,Elba,1.0,8.0,0,9,,1638.0,,,,,,,,,,,,,,,,1620 BOSWELL STREET,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
3479,2021-04-28,4/21/21,AL,Elmore,28.0,18.0,0,37,,1638.0,,,,,,,,,,,,,,,,3520 MARION SPILLWAY ROAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
3480,2021-04-28,4/21/21,AL,Fountain,29.0,47.0,0,16,,1638.0,,,,,,,,,,,,,,,,9677 HIGHWAY 21 NORTH,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
3481,2021-04-28,4/21/21,AL,Frank Lee,26.0,22.0,0,9,,1638.0,,,,,,,,,,,,,,,,5305 Ingram Rd,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
3482,2021-04-28,4/21/21,AL,Hamilton A&I,49.0,41.0,0,20,,1638.0,,,,,,,,,,,,,,,,"223 SASSER DRIVE, HAMILTON, AL 35570",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
3483,2021-04-28,4/21/21,AL,Hamilton CBF,8.0,21.0,0,5,,1638.0,,,,,,,,,,,,,,,,1826 Beyar Avenue East,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
3484,2021-04-28,4/21/21,AL,Holman,39.0,33.0,0,19,,1638.0,,,,,,,,,,,,,,,,866 ROSS ROAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
3485,2021-04-28,4/21/21,AL,Kilby,25.0,44.0,0,62,,1638.0,,,,,,,,,,,,,,,,12201 WARES FERRY RD,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
3486,2021-04-28,4/21/21,AL,Limestone,153.0,106.0,0,87,,1638.0,,,,,,,,,,,,,,,,28779 NICK DAVIS ROAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
3487,2021-04-28,4/21/21,AL,Loxley,106.0,14.0,0,9,,1638.0,,,,,,,,,,,,,,,,14880 COUNTY ROAD 64,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
3488,2021-04-28,4/21/21,AL,Mobile,14.0,21.0,0,7,,1638.0,,,,,,,,,,,,,,,,"2423 N BELTLINE HWY, Eight Mile, AL 36610",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AL.csv
