Unnamed: 0,scrapedate,lastupdated,stateagency,facility,fac_inc_tested,fac_inc_positive,fac_inc_active,fac_staff_positive,fac_staff_active,fac_inc_vaccinated,fac_inc_vaccinatedweekly,fac_staff_vaccinated,fac_staff_vaccinated_weekly,sum_inc_deaths,sum_staff_deaths,facility_bjs,fac_state,fac_inc_deaths,fac_staff_deaths,fac_inc_recovered,fac_inc_new_positive,fac_staff_recovered,fac_address,fac_zip,sum_inc_positive,sum_staff_positive,match,bjs_fac_state,bjs_fac_id,bjs_fac_id2,bjs_fac_name,bjs_fac_address1,bjs_fac_city,bjs_fac_stateab,bjs_fac_zip1,bjs_fac_gender,bjs_fac_security,bjs_fac_leave,bjs_fac_operator,bjs_fac_malepop,bjs_fac_femalepop,bjs_fac_linked,bjs_fac_linktxt,bjs_fac_changeuse,bjs_fac_changeclose,oldnew,state
1659,2021-06-13,6/10/2021,KS,El Dorado,NR,982.0,0,234.0,0.0,1391.0,101.0,269.0,0.0,,,,,,,,,,1737 SE US HWY 54,,6135.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1660,2021-06-13,6/10/2021,KS,Ellsworth,NR,584.0,0,91.0,1.0,670.0,0.0,122.0,0.0,,,,,,,,,,1607 STATE STREET,,6135.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1661,2021-06-13,6/10/2021,KS,Hutchinson,NR,1379.0,0,289.0,0.0,1178.0,53.0,195.0,13.0,,,,,,,,,,500 REFORMATORY RD,,6135.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1662,2021-06-13,6/10/2021,KS,Lansing,NR,1009.0,0,171.0,0.0,1054.0,0.0,318.0,0.0,,,,,,,,,,"301 E. Kansas Ave., Lansing, KS 66043",,6135.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1663,2021-06-13,6/10/2021,KS,Larned,NR,354.0,0,83.0,0.0,420.0,1.0,97.0,0.0,,,,,,,,,,"1318 KS Highway 264, Larned, KS 67550-0280",,6135.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1664,2021-06-13,6/10/2021,KS,Norton,NR,766.0,0,128.0,0.0,645.0,44.0,69.0,0.0,,,,,,,,,,E HIGHWAY 36,,6135.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1665,2021-06-13,6/10/2021,KS,Topeka,NR,524.0,1,110.0,0.0,651.0,8.0,197.0,2.0,,,,,,,,,,"815 S.E. Rice Rd., Topeka, KS 66607",,6135.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1666,2021-06-13,6/10/2021,KS,Winfield,NR,436.0,0,87.0,1.0,523.0,7.0,163.0,3.0,,,,,,,,,,1806 PINECREST CIRCLE,,6135.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1667,2021-06-13,6/10/2021,KS,Wichita Work Release,NR,81.0,0,25.0,0.0,,,,,,,,,,,,,,401 S. EMPORIA STREET,,6135.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1668,2021-06-13,6/10/2021,KS,KJCC,NR,20.0,0,72.0,0.0,27.0,2.0,188.0,0.0,,,,,,,,,,"1430 N.W. 25th St., Topeka, KS 66618-1499",,6135.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1669,2021-06-13,44357,KS,,,,,,,,,,,16.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1670,2021-06-14,6/10/2021,KS,El Dorado,NR,982.0,0,234.0,0.0,1391.0,101.0,269.0,0.0,,,,,,,,,,1737 SE US HWY 54,,6135.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1671,2021-06-14,6/10/2021,KS,Ellsworth,NR,584.0,0,91.0,1.0,670.0,0.0,122.0,0.0,,,,,,,,,,1607 STATE STREET,,6135.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1672,2021-06-14,6/10/2021,KS,Hutchinson,NR,1379.0,0,289.0,0.0,1178.0,53.0,195.0,13.0,,,,,,,,,,500 REFORMATORY RD,,6135.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1673,2021-06-14,6/10/2021,KS,Lansing,NR,1009.0,0,171.0,0.0,1054.0,0.0,318.0,0.0,,,,,,,,,,"301 E. Kansas Ave., Lansing, KS 66043",,6135.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1674,2021-06-14,6/10/2021,KS,Larned,NR,354.0,0,83.0,0.0,420.0,1.0,97.0,0.0,,,,,,,,,,"1318 KS Highway 264, Larned, KS 67550-0280",,6135.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1675,2021-06-14,6/10/2021,KS,Norton,NR,766.0,0,128.0,0.0,645.0,44.0,69.0,0.0,,,,,,,,,,E HIGHWAY 36,,6135.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1676,2021-06-14,6/10/2021,KS,Topeka,NR,524.0,1,110.0,0.0,651.0,8.0,197.0,2.0,,,,,,,,,,"815 S.E. Rice Rd., Topeka, KS 66607",,6135.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1677,2021-06-14,6/10/2021,KS,Winfield,NR,436.0,0,87.0,1.0,523.0,7.0,163.0,3.0,,,,,,,,,,1806 PINECREST CIRCLE,,6135.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1678,2021-06-14,6/10/2021,KS,Wichita Work Release,NR,81.0,0,25.0,0.0,,,,,,,,,,,,,,401 S. EMPORIA STREET,,6135.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1679,2021-06-14,6/10/2021,KS,KJCC,NR,20.0,0,72.0,0.0,27.0,2.0,188.0,0.0,,,,,,,,,,"1430 N.W. 25th St., Topeka, KS 66618-1499",,6135.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1680,2021-06-14,44357,KS,,,,,,,,,,,16.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1681,2021-06-15,6/14/2021,KS,El Dorado,NR,982.0,0,234.0,0.0,1391.0,101.0,269.0,0.0,,,,,,,,,,1737 SE US HWY 54,,6135.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1682,2021-06-15,6/14/2021,KS,Ellsworth,NR,584.0,0,91.0,1.0,670.0,0.0,122.0,0.0,,,,,,,,,,1607 STATE STREET,,6135.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1683,2021-06-15,6/14/2021,KS,Hutchinson,NR,1379.0,0,289.0,0.0,1178.0,53.0,195.0,13.0,,,,,,,,,,500 REFORMATORY RD,,6135.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1684,2021-06-15,6/14/2021,KS,Lansing,NR,1009.0,0,171.0,0.0,1054.0,0.0,318.0,0.0,,,,,,,,,,"301 E. Kansas Ave., Lansing, KS 66043",,6135.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1685,2021-06-15,6/14/2021,KS,Larned,NR,354.0,0,83.0,0.0,420.0,1.0,97.0,0.0,,,,,,,,,,"1318 KS Highway 264, Larned, KS 67550-0280",,6135.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1686,2021-06-15,6/14/2021,KS,Norton,NR,766.0,0,128.0,0.0,645.0,44.0,69.0,0.0,,,,,,,,,,E HIGHWAY 36,,6135.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1687,2021-06-15,6/14/2021,KS,Topeka,NR,524.0,1,110.0,0.0,651.0,8.0,197.0,2.0,,,,,,,,,,"815 S.E. Rice Rd., Topeka, KS 66607",,6135.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1688,2021-06-15,6/14/2021,KS,Winfield,NR,436.0,0,87.0,1.0,523.0,7.0,163.0,3.0,,,,,,,,,,1806 PINECREST CIRCLE,,6135.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1689,2021-06-15,6/14/2021,KS,Wichita Work Release,NR,81.0,0,25.0,0.0,,,,,,,,,,,,,,401 S. EMPORIA STREET,,6135.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1690,2021-06-15,6/14/2021,KS,KJCC,NR,20.0,0,72.0,0.0,27.0,2.0,188.0,0.0,,,,,,,,,,"1430 N.W. 25th St., Topeka, KS 66618-1499",,6135.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1691,2021-06-15,44361,KS,,,,,,,,,,,16.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1692,2021-06-16,6/14/2021,KS,El Dorado,NR,982.0,0,234.0,0.0,1391.0,101.0,269.0,0.0,,,,,,,,,,1737 SE US HWY 54,,6135.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1693,2021-06-16,6/14/2021,KS,Ellsworth,NR,584.0,0,91.0,1.0,670.0,0.0,122.0,0.0,,,,,,,,,,1607 STATE STREET,,6135.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1694,2021-06-16,6/14/2021,KS,Hutchinson,NR,1379.0,0,289.0,0.0,1178.0,53.0,195.0,13.0,,,,,,,,,,500 REFORMATORY RD,,6135.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1695,2021-06-16,6/14/2021,KS,Lansing,NR,1009.0,0,171.0,0.0,1054.0,0.0,318.0,0.0,,,,,,,,,,"301 E. Kansas Ave., Lansing, KS 66043",,6135.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1696,2021-06-16,6/14/2021,KS,Larned,NR,354.0,0,83.0,0.0,420.0,1.0,97.0,0.0,,,,,,,,,,"1318 KS Highway 264, Larned, KS 67550-0280",,6135.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1697,2021-06-16,6/14/2021,KS,Norton,NR,766.0,0,128.0,0.0,645.0,44.0,69.0,0.0,,,,,,,,,,E HIGHWAY 36,,6135.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1698,2021-06-16,6/14/2021,KS,Topeka,NR,524.0,1,110.0,0.0,651.0,8.0,197.0,2.0,,,,,,,,,,"815 S.E. Rice Rd., Topeka, KS 66607",,6135.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1699,2021-06-16,6/14/2021,KS,Winfield,NR,436.0,0,87.0,1.0,523.0,7.0,163.0,3.0,,,,,,,,,,1806 PINECREST CIRCLE,,6135.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1700,2021-06-16,6/14/2021,KS,Wichita Work Release,NR,81.0,0,25.0,0.0,,,,,,,,,,,,,,401 S. EMPORIA STREET,,6135.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1701,2021-06-16,6/14/2021,KS,KJCC,NR,20.0,0,72.0,0.0,27.0,2.0,188.0,0.0,,,,,,,,,,"1430 N.W. 25th St., Topeka, KS 66618-1499",,6135.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1702,2021-06-16,44361,KS,,,,,,,,,,,16.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1703,2021-06-17,6/16/2021,KS,El Dorado,NR,982.0,0,234.0,0.0,1402.0,11.0,269.0,0.0,,,,,,,,,,1737 SE US HWY 54,,6135.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1704,2021-06-17,6/16/2021,KS,Ellsworth,NR,584.0,0,91.0,1.0,670.0,0.0,122.0,0.0,,,,,,,,,,1607 STATE STREET,,6135.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1705,2021-06-17,6/16/2021,KS,Hutchinson,NR,1379.0,0,289.0,0.0,1179.0,1.0,195.0,0.0,,,,,,,,,,500 REFORMATORY RD,,6135.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1706,2021-06-17,6/16/2021,KS,Lansing,NR,1009.0,0,171.0,0.0,1054.0,0.0,318.0,0.0,,,,,,,,,,"301 E. Kansas Ave., Lansing, KS 66043",,6135.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1707,2021-06-17,6/16/2021,KS,Larned,NR,354.0,0,83.0,0.0,420.0,0.0,97.0,0.0,,,,,,,,,,"1318 KS Highway 264, Larned, KS 67550-0280",,6135.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1708,2021-06-17,6/16/2021,KS,Norton,NR,766.0,0,128.0,0.0,654.0,9.0,69.0,0.0,,,,,,,,,,E HIGHWAY 36,,6135.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1709,2021-06-17,6/16/2021,KS,Topeka,NR,524.0,1,110.0,0.0,667.0,16.0,197.0,0.0,,,,,,,,,,"815 S.E. Rice Rd., Topeka, KS 66607",,6135.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1710,2021-06-17,6/16/2021,KS,Winfield,NR,436.0,0,87.0,1.0,531.0,8.0,164.0,1.0,,,,,,,,,,1806 PINECREST CIRCLE,,6135.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1711,2021-06-17,6/16/2021,KS,Wichita Work Release,NR,81.0,0,25.0,0.0,,,,,,,,,,,,,,401 S. EMPORIA STREET,,6135.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1712,2021-06-17,6/16/2021,KS,KJCC,NR,20.0,0,72.0,0.0,27.0,2.0,188.0,0.0,,,,,,,,,,"1430 N.W. 25th St., Topeka, KS 66618-1499",,6135.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1713,2021-06-17,44363,KS,,,,,,,,,,,16.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1714,2021-06-18,6/17/2021,KS,El Dorado,NR,983.0,1,234.0,0.0,1402.0,11.0,269.0,0.0,,,,,,,,,,1737 SE US HWY 54,,6136.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1715,2021-06-18,6/17/2021,KS,Ellsworth,NR,584.0,0,91.0,1.0,670.0,0.0,122.0,0.0,,,,,,,,,,1607 STATE STREET,,6136.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1716,2021-06-18,6/17/2021,KS,Hutchinson,NR,1379.0,0,289.0,0.0,1179.0,1.0,195.0,0.0,,,,,,,,,,500 REFORMATORY RD,,6136.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1717,2021-06-18,6/17/2021,KS,Lansing,NR,1009.0,0,171.0,0.0,1054.0,0.0,318.0,0.0,,,,,,,,,,"301 E. Kansas Ave., Lansing, KS 66043",,6136.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1718,2021-06-18,6/17/2021,KS,Larned,NR,354.0,0,83.0,0.0,420.0,0.0,97.0,0.0,,,,,,,,,,"1318 KS Highway 264, Larned, KS 67550-0280",,6136.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1719,2021-06-18,6/17/2021,KS,Norton,NR,766.0,0,128.0,0.0,654.0,9.0,69.0,0.0,,,,,,,,,,E HIGHWAY 36,,6136.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1720,2021-06-18,6/17/2021,KS,Topeka,NR,524.0,1,110.0,0.0,667.0,16.0,197.0,0.0,,,,,,,,,,"815 S.E. Rice Rd., Topeka, KS 66607",,6136.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1721,2021-06-18,6/17/2021,KS,Winfield,NR,436.0,0,87.0,1.0,531.0,8.0,164.0,1.0,,,,,,,,,,1806 PINECREST CIRCLE,,6136.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1722,2021-06-18,6/17/2021,KS,Wichita Work Release,NR,81.0,0,25.0,0.0,,,,,,,,,,,,,,401 S. EMPORIA STREET,,6136.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1723,2021-06-18,6/17/2021,KS,KJCC,NR,20.0,0,72.0,0.0,27.0,2.0,188.0,0.0,,,,,,,,,,"1430 N.W. 25th St., Topeka, KS 66618-1499",,6136.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1724,2021-06-18,44364,KS,,,,,,,,,,,16.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1725,2021-06-19,6/17/2021,KS,El Dorado,NR,983.0,1,234.0,0.0,1402.0,11.0,269.0,0.0,,,,,,,,,,1737 SE US HWY 54,,6136.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1726,2021-06-19,6/17/2021,KS,Ellsworth,NR,584.0,0,91.0,1.0,670.0,0.0,122.0,0.0,,,,,,,,,,1607 STATE STREET,,6136.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1727,2021-06-19,6/17/2021,KS,Hutchinson,NR,1379.0,0,289.0,0.0,1179.0,1.0,195.0,0.0,,,,,,,,,,500 REFORMATORY RD,,6136.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1728,2021-06-19,6/17/2021,KS,Lansing,NR,1009.0,0,171.0,0.0,1054.0,0.0,318.0,0.0,,,,,,,,,,"301 E. Kansas Ave., Lansing, KS 66043",,6136.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1729,2021-06-19,6/17/2021,KS,Larned,NR,354.0,0,83.0,0.0,420.0,0.0,97.0,0.0,,,,,,,,,,"1318 KS Highway 264, Larned, KS 67550-0280",,6136.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1730,2021-06-19,6/17/2021,KS,Norton,NR,766.0,0,128.0,0.0,654.0,9.0,69.0,0.0,,,,,,,,,,E HIGHWAY 36,,6136.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1731,2021-06-19,6/17/2021,KS,Topeka,NR,524.0,1,110.0,0.0,667.0,16.0,197.0,0.0,,,,,,,,,,"815 S.E. Rice Rd., Topeka, KS 66607",,6136.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1732,2021-06-19,6/17/2021,KS,Winfield,NR,436.0,0,87.0,1.0,531.0,8.0,164.0,1.0,,,,,,,,,,1806 PINECREST CIRCLE,,6136.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1733,2021-06-19,6/17/2021,KS,Wichita Work Release,NR,81.0,0,25.0,0.0,,,,,,,,,,,,,,401 S. EMPORIA STREET,,6136.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1734,2021-06-19,6/17/2021,KS,KJCC,NR,20.0,0,72.0,0.0,27.0,2.0,188.0,0.0,,,,,,,,,,"1430 N.W. 25th St., Topeka, KS 66618-1499",,6136.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1735,2021-06-19,44364,KS,,,,,,,,,,,16.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1736,2021-06-20,6/17/2021,KS,El Dorado,NR,983.0,1,234.0,0.0,1402.0,11.0,269.0,0.0,,,,,,,,,,1737 SE US HWY 54,,6136.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1737,2021-06-20,6/17/2021,KS,Ellsworth,NR,584.0,0,91.0,1.0,670.0,0.0,122.0,0.0,,,,,,,,,,1607 STATE STREET,,6136.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1738,2021-06-20,6/17/2021,KS,Hutchinson,NR,1379.0,0,289.0,0.0,1179.0,1.0,195.0,0.0,,,,,,,,,,500 REFORMATORY RD,,6136.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1739,2021-06-20,6/17/2021,KS,Lansing,NR,1009.0,0,171.0,0.0,1054.0,0.0,318.0,0.0,,,,,,,,,,"301 E. Kansas Ave., Lansing, KS 66043",,6136.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1740,2021-06-20,6/17/2021,KS,Larned,NR,354.0,0,83.0,0.0,420.0,0.0,97.0,0.0,,,,,,,,,,"1318 KS Highway 264, Larned, KS 67550-0280",,6136.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1741,2021-06-20,6/17/2021,KS,Norton,NR,766.0,0,128.0,0.0,654.0,9.0,69.0,0.0,,,,,,,,,,E HIGHWAY 36,,6136.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1742,2021-06-20,6/17/2021,KS,Topeka,NR,524.0,1,110.0,0.0,667.0,16.0,197.0,0.0,,,,,,,,,,"815 S.E. Rice Rd., Topeka, KS 66607",,6136.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1743,2021-06-20,6/17/2021,KS,Winfield,NR,436.0,0,87.0,1.0,531.0,8.0,164.0,1.0,,,,,,,,,,1806 PINECREST CIRCLE,,6136.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1744,2021-06-20,6/17/2021,KS,Wichita Work Release,NR,81.0,0,25.0,0.0,,,,,,,,,,,,,,401 S. EMPORIA STREET,,6136.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1745,2021-06-20,6/17/2021,KS,KJCC,NR,20.0,0,72.0,0.0,27.0,2.0,188.0,0.0,,,,,,,,,,"1430 N.W. 25th St., Topeka, KS 66618-1499",,6136.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1746,2021-06-20,44364,KS,,,,,,,,,,,16.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1747,2021-06-21,6/17/2021,KS,El Dorado,NR,983.0,1,234.0,0.0,1402.0,11.0,269.0,0.0,,,,,,,,,,1737 SE US HWY 54,,6136.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
1748,2021-06-21,6/17/2021,KS,Ellsworth,NR,584.0,0,91.0,1.0,670.0,0.0,122.0,0.0,,,,,,,,,,1607 STATE STREET,,6136.0,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/KS.csv
