Unnamed: 0,scrapedate,lastupdated,stateagency,facility,fac_inc_population,fac_inc_active,fac_inc_recovered,fac_inc_positive,fac_inc_negative,fac_inc_pending,fac_inc_totaltests,fac_inc_quarantined,fac_inc_deaths,facilties_inc_vaccinated,facilties_inc_vaccinatedjuvenile,sum_staff_vaccinatedfirstdose,sum_staff_vaccinatedseconddose,sum_staff_vaccinatedfirstdosejuvenile,sum_staff_vaccinatedseconddosejuvenile,sum_staff_populationcorrectional,sum_staff_populationjuvenile,sum_staff_activecorrectional,sum_staff_activejuvenile,sum_staff_recoveredcorrectional,sum_staff_recoveredjuvenile,sum_staff_positivecorrectional,sum_staff_positivejuvenile,sum_staff_negativecorrectional,sum_staff_negativejuvenile,sum_staff_pendingcorrectional,sum_staff_pendingjuvenile,sum_staff_testedcorrectional,sum_staff_testedjuvenile,sum_staff_quarantinedcorrectional,sum_staff_quarantinedjuvenile,sum_staff_deaths,sum_staff_negative,sum_staff_active,sum_staff_pending,sum_staff_tested,sum_staff_recovered,sum_staff_positive,facility_bjs,fac_state,fac_inc_tested,fac_inc_new_tested,fac_inc_pop,fac_address,fac_zip,sum_inc_positive,sum_inc_deaths,sum_inc_tested,sum_staff_popcorrectional,sum_staff_popjuvenile,match,bjs_fac_state,bjs_fac_id,bjs_fac_id2,bjs_fac_name,bjs_fac_address1,bjs_fac_city,bjs_fac_stateab,bjs_fac_zip1,bjs_fac_gender,bjs_fac_security,bjs_fac_leave,bjs_fac_operator,bjs_fac_malepop,bjs_fac_femalepop,bjs_fac_linked,bjs_fac_linktxt,bjs_fac_changeuse,bjs_fac_changeclose,oldnew,state
3000,2021-05-17,44329,WV,Pruntytown,128.0,1.0,54.0,55.0,393.0,0.0,448.0,57.0,0.0,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ROUTE 4 BOX 49A,,1602.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
3001,2021-05-17,44329,WV,Salem,219.0,0.0,68.0,68.0,513.0,0.0,581.0,0.0,0.0,116.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7 Industrial Blvd., Industrial, WV 26426",,1602.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
3002,2021-05-17,44329,WV,Saint Marys,320.0,0.0,370.0,380.0,859.0,0.0,1239.0,0.0,4.0,228.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2880 N PLEASANTS HIGHWAY,,1602.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
3003,2021-05-17,44329,WV,McDowell (contract),433.0,0.0,266.0,266.0,703.0,0.0,969.0,50.0,0.0,105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795 VIRGINIA AVENUE,,1602.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
3004,2021-05-17,44329,WV,Donald Kuhn,39.0,1.0,1.0,2.0,97.0,2.0,101.0,23.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"One Lory Place, Julian, WV 25529",,1602.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
3005,2021-05-17,44329,WV,Gene Spadaro,17.0,0.0,3.0,3.0,124.0,0.0,127.0,7.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106 Martin Drive, Mt. Hope, WV 25880",,1602.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
3006,2021-05-17,44329,WV,J.M. Buckbee,18.0,0.0,1.0,1.0,60.0,0.0,61.0,4.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"144 Jerry Lane, Augusta, WV 26704",,1602.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
3007,2021-05-17,44329,WV,Kenneth Rubenstein,21.0,0.0,0.0,0.0,60.0,0.0,60.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"141 Forestry Camp Road, Davis, WV 26260",,1602.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
3008,2021-05-17,44329,WV,Lorrie Yeager,21.0,0.0,1.0,1.0,67.0,0.0,68.0,7.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"907 Mission Drive, Parkersburg, WV 26101",,1602.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
3009,2021-05-17,44329,WV,Robert Shell,22.0,0.0,2.0,2.0,248.0,0.0,250.0,5.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Two Ohanlon Pl, Barboursville, WV 25504",,1602.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
3010,2021-05-17,44329,WV,Sam Perdue,16.0,0.0,4.0,4.0,32.0,0.0,36.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"843 Shelter Road, Princeton, WV 24739",,1602.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
3011,2021-05-17,44329,WV,James Morton,23.0,0.0,0.0,0.0,40.0,0.0,40.0,3.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"60 Manfred Holland Way Dunbar, WV 25064",,1602.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
3012,2021-05-17,44329,WV,Vicki Douglas,11.0,0.0,2.0,2.0,102.0,1.0,105.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"900 Emmett Rousch Drive Martinsburg, WV 25401",,1602.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
3013,2021-05-17,44329,WV,Mulholland (contract),29.0,0.0,2.0,2.0,98.0,0.0,100.0,2.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1000 Chapline St, Wheeling, WV 26003",,1602.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
3014,2021-05-17,44329,WV,,,,,,,,,,,,,729,711.0,243,206.0,1409.0,409.0,2.0,4.0,439.0,115.0,443.0,119.0,11899.0,3544.0,125.0,212.0,12276.0,3781.0,,,2.0,15443.0,6.0,337.0,16057.0,554.0,562.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
3015,2021-05-18,44333,WV,Denmar,156.0,0.0,61.0,61.0,310.0,0.0,371.0,6.0,0.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HC64 BOX 125,,1602.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
3016,2021-05-18,44333,WV,Huttonsville,968.0,0.0,128.0,128.0,1158.0,0.0,1286.0,2.0,0.0,573.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ROUTE 250 SOUTH,,1602.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
3017,2021-05-18,44333,WV,Lakin,446.0,0.0,263.0,263.0,951.0,0.0,1214.0,29.0,0.0,252.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11264 OHIO RIVER ROAD,,1602.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
3018,2021-05-18,44333,WV,Martinsburg,116.0,0.0,12.0,12.0,471.0,0.0,483.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38 GRAPEVINE ROAD,,1602.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
3019,2021-05-18,44333,WV,Mount Olive,978.0,0.0,197.0,205.0,2428.0,1.0,2634.0,4.0,7.0,675.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 MOUNTAIN SIDE WAY,,1602.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
3020,2021-05-18,44333,WV,Northern,241.0,0.0,127.0,128.0,311.0,0.0,439.0,0.0,1.0,105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"112 Northern Regional Correction Drive, Moundsville, WV 26041",26041.0,1602.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
3021,2021-05-18,44333,WV,Ohio County,15.0,0.0,19.0,19.0,109.0,0.0,128.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1501 EOFF STREET,,1602.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
3022,2021-05-18,44333,WV,Pruntytown,128.0,0.0,55.0,55.0,393.0,0.0,448.0,57.0,0.0,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ROUTE 4 BOX 49A,,1602.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
3023,2021-05-18,44333,WV,Salem,212.0,0.0,68.0,68.0,513.0,0.0,581.0,60.0,0.0,116.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7 Industrial Blvd., Industrial, WV 26426",,1602.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
3024,2021-05-18,44333,WV,Saint Marys,320.0,0.0,370.0,380.0,859.0,0.0,1239.0,0.0,4.0,228.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2880 N PLEASANTS HIGHWAY,,1602.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
3025,2021-05-18,44333,WV,McDowell (contract),431.0,0.0,266.0,266.0,703.0,0.0,969.0,51.0,0.0,105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795 VIRGINIA AVENUE,,1602.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
3026,2021-05-18,44333,WV,Donald Kuhn,40.0,0.0,2.0,2.0,99.0,0.0,101.0,23.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"One Lory Place, Julian, WV 25529",,1602.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
3027,2021-05-18,44333,WV,Gene Spadaro,18.0,0.0,3.0,3.0,124.0,0.0,127.0,5.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106 Martin Drive, Mt. Hope, WV 25880",,1602.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
3028,2021-05-18,44333,WV,J.M. Buckbee,17.0,0.0,1.0,1.0,61.0,0.0,62.0,5.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"144 Jerry Lane, Augusta, WV 26704",,1602.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
3029,2021-05-18,44333,WV,Kenneth Rubenstein,22.0,0.0,0.0,0.0,61.0,0.0,61.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"141 Forestry Camp Road, Davis, WV 26260",,1602.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
3030,2021-05-18,44333,WV,Lorrie Yeager,20.0,0.0,1.0,1.0,67.0,0.0,68.0,7.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"907 Mission Drive, Parkersburg, WV 26101",,1602.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
3031,2021-05-18,44333,WV,Robert Shell,22.0,0.0,2.0,2.0,248.0,0.0,250.0,6.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Two Ohanlon Pl, Barboursville, WV 25504",,1602.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
3032,2021-05-18,44333,WV,Sam Perdue,16.0,0.0,4.0,4.0,32.0,0.0,36.0,0.0,0.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"843 Shelter Road, Princeton, WV 24739",,1602.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
3033,2021-05-18,44333,WV,James Morton,22.0,0.0,0.0,0.0,40.0,0.0,40.0,3.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"60 Manfred Holland Way Dunbar, WV 25064",,1602.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
3034,2021-05-18,44333,WV,Vicki Douglas,14.0,0.0,2.0,2.0,103.0,0.0,105.0,4.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"900 Emmett Rousch Drive Martinsburg, WV 25401",,1602.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
3035,2021-05-18,44333,WV,Mulholland (contract),28.0,0.0,2.0,2.0,98.0,0.0,100.0,2.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1000 Chapline St, Wheeling, WV 26003",,1602.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
3036,2021-05-18,44333,WV,,,,,,,,,,,,,729,711.0,243,206.0,1409.0,409.0,1.0,2.0,441.0,118.0,444.0,120.0,11989.0,3552.0,113.0,211.0,12355.0,3789.0,,,2.0,,3.0,324.0,16144.0,559.0,564.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
3037,2021-05-19,44334,WV,Denmar,157.0,0.0,61.0,61.0,311.0,0.0,372.0,6.0,0.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HC64 BOX 125,,1602.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
3038,2021-05-19,44334,WV,Huttonsville,967.0,0.0,128.0,128.0,1158.0,0.0,1286.0,10.0,0.0,573.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ROUTE 250 SOUTH,,1602.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
3039,2021-05-19,44334,WV,Lakin,443.0,0.0,263.0,263.0,951.0,0.0,1214.0,56.0,0.0,252.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11264 OHIO RIVER ROAD,,1602.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
3040,2021-05-19,44334,WV,Martinsburg,116.0,0.0,12.0,12.0,471.0,0.0,483.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38 GRAPEVINE ROAD,,1602.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
3041,2021-05-19,44334,WV,Mount Olive,978.0,0.0,197.0,205.0,2429.0,2.0,2636.0,6.0,7.0,675.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 MOUNTAIN SIDE WAY,,1602.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
3042,2021-05-19,44334,WV,Northern,242.0,0.0,127.0,128.0,311.0,0.0,439.0,0.0,1.0,105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"112 Northern Regional Correction Drive, Moundsville, WV 26041",26041.0,1602.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
3043,2021-05-19,44334,WV,Ohio County,15.0,0.0,19.0,19.0,109.0,0.0,128.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1501 EOFF STREET,,1602.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
3044,2021-05-19,44334,WV,Pruntytown,127.0,0.0,55.0,55.0,393.0,0.0,448.0,57.0,0.0,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ROUTE 4 BOX 49A,,1602.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
3045,2021-05-19,44334,WV,Salem,241.0,0.0,68.0,68.0,513.0,0.0,581.0,61.0,0.0,116.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7 Industrial Blvd., Industrial, WV 26426",,1602.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
3046,2021-05-19,44334,WV,Saint Marys,318.0,0.0,370.0,380.0,859.0,0.0,1239.0,0.0,4.0,228.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2880 N PLEASANTS HIGHWAY,,1602.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
3047,2021-05-19,44334,WV,McDowell (contract),422.0,0.0,266.0,266.0,703.0,0.0,969.0,51.0,0.0,105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795 VIRGINIA AVENUE,,1602.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
3048,2021-05-19,44334,WV,Donald Kuhn,39.0,0.0,2.0,2.0,99.0,0.0,101.0,23.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"One Lory Place, Julian, WV 25529",,1602.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
3049,2021-05-19,44334,WV,Gene Spadaro,18.0,0.0,3.0,3.0,124.0,0.0,127.0,5.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106 Martin Drive, Mt. Hope, WV 25880",,1602.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
3050,2021-05-19,44334,WV,J.M. Buckbee,17.0,0.0,1.0,1.0,61.0,0.0,62.0,5.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"144 Jerry Lane, Augusta, WV 26704",,1602.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
3051,2021-05-19,44334,WV,Kenneth Rubenstein,21.0,0.0,0.0,0.0,61.0,0.0,61.0,1.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"141 Forestry Camp Road, Davis, WV 26260",,1602.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
3052,2021-05-19,44334,WV,Lorrie Yeager,19.0,0.0,1.0,1.0,68.0,0.0,69.0,6.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"907 Mission Drive, Parkersburg, WV 26101",,1602.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
3053,2021-05-19,44334,WV,Robert Shell,22.0,0.0,2.0,2.0,248.0,0.0,250.0,6.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Two Ohanlon Pl, Barboursville, WV 25504",,1602.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
3054,2021-05-19,44334,WV,Sam Perdue,16.0,0.0,4.0,4.0,32.0,0.0,36.0,0.0,0.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"843 Shelter Road, Princeton, WV 24739",,1602.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
3055,2021-05-19,44334,WV,James Morton,23.0,0.0,0.0,0.0,40.0,0.0,40.0,3.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"60 Manfred Holland Way Dunbar, WV 25064",,1602.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
3056,2021-05-19,44334,WV,Vicki Douglas,13.0,0.0,2.0,2.0,103.0,0.0,105.0,4.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"900 Emmett Rousch Drive Martinsburg, WV 25401",,1602.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
3057,2021-05-19,44334,WV,Mulholland (contract),27.0,0.0,2.0,2.0,98.0,0.0,100.0,3.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1000 Chapline St, Wheeling, WV 26003",,1602.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
3058,2021-05-19,44334,WV,,,,,,,,,,,,,729,711.0,243,206.0,1409.0,409.0,1.0,2.0,441.0,118.0,444.0,120.0,11989.0,3552.0,113.0,211.0,12355.0,3789.0,,,2.0,,3.0,324.0,16144.0,559.0,564.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
3059,2021-05-20,44335,WV,Denmar,155.0,0.0,61.0,61.0,314.0,0.0,375.0,6.0,0.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HC64 BOX 125,,1602.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
3060,2021-05-20,44335,WV,Huttonsville,964.0,0.0,128.0,128.0,1158.0,0.0,1286.0,10.0,0.0,573.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ROUTE 250 SOUTH,,1602.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
3061,2021-05-20,44335,WV,Lakin,470.0,0.0,263.0,263.0,951.0,0.0,1214.0,56.0,0.0,252.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11264 OHIO RIVER ROAD,,1602.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
3062,2021-05-20,44335,WV,Martinsburg,116.0,0.0,12.0,12.0,471.0,0.0,483.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38 GRAPEVINE ROAD,,1602.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
3063,2021-05-20,44335,WV,Mount Olive,978.0,0.0,197.0,205.0,2430.0,1.0,2636.0,6.0,7.0,675.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 MOUNTAIN SIDE WAY,,1602.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
3064,2021-05-20,44335,WV,Northern,242.0,0.0,127.0,128.0,311.0,0.0,439.0,0.0,1.0,105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"112 Northern Regional Correction Drive, Moundsville, WV 26041",26041.0,1602.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
3065,2021-05-20,44335,WV,Ohio County,18.0,0.0,19.0,19.0,109.0,0.0,128.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1501 EOFF STREET,,1602.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
3066,2021-05-20,44335,WV,Pruntytown,125.0,0.0,55.0,55.0,393.0,0.0,448.0,37.0,0.0,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ROUTE 4 BOX 49A,,1602.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
3067,2021-05-20,44335,WV,Salem,238.0,0.0,68.0,68.0,513.0,0.0,581.0,61.0,0.0,116.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7 Industrial Blvd., Industrial, WV 26426",,1602.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
3068,2021-05-20,44335,WV,Saint Marys,318.0,0.0,370.0,380.0,859.0,0.0,1239.0,0.0,4.0,228.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2880 N PLEASANTS HIGHWAY,,1602.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/WV.csv
