Unnamed: 0,scrapedate,lastupdated,stateagency,facility,facilitytier,fac_inc_tested,fac_inc_positive,fac_inc_active,fac_inc_negative,fac_staff_positive,fac_staff_deaths,sum_inc_recovered,sum_inc_deaths,sum_staff_recovered,fac_inc_isolated,fac_inc_quarantined,fac_inc_pending,sum_inc_firstdose,sum_inc_seconddose,sum_inc_offeredvaccine,fac_state,fac_address,fac_zip,fac_facilitytier,sum_inc_positive,sum_inc_tested,sum_staff_positive,match,state
2511,2021-06-11,6/9/2021,OR,CRCI,Tier 1,1631.0,258.0,0.0,1373.0,25.0,NR,,,,,,,,,,,"9111 NE Sunderland Avenue, Portland, OR 97211-1799",,,3615.0,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
2512,2021-06-11,6/9/2021,OR,DRCI,Tier 2,2157.0,283.0,0.0,1874.0,50.0,NR,,,,,,,,,,,"3920 East Ashwood Road, Madras, Oregon 97741",,,3615.0,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
2513,2021-06-11,6/9/2021,OR,EOCI,Tier 2,1456.0,459.0,0.0,997.0,82.0,NR,,,,,,,,,,,"2500 Westgate, Pendleton, Oregon 97801-9699",,,3615.0,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
2514,2021-06-11,6/9/2021,OR,MCCF,Tier 1,427.0,40.0,0.0,387.0,16.0,NR,,,,,,,,,,,"5465 Turner Road SE, Salem, Oregon 97317 ",,,3615.0,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
2515,2021-06-11,6/9/2021,OR,OSCI,Tier 2,1754.0,252.0,0.0,1502.0,44.0,NR,,,,,,,,,,,"3405 Deer Park Drive SE, Salem, Oregon 97310-9385",,,3615.0,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
2516,2021-06-11,6/9/2021,OR,OSP,Tier 1,3546.0,387.0,0.0,3159.0,127.0,NR,,,,,,,,,,,"2605 State Street, Salem, OR  97310",,,3615.0,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
2517,2021-06-11,6/9/2021,OR,PRCF,Tier 2,556.0,72.0,0.0,484.0,26.0,NR,,,,,,,,,,,"3600 13th Street, Baker City, Oregon 97814-1346",,,3615.0,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
2518,2021-06-11,6/9/2021,OR,SCCI,Tier 1,317.0,27.0,0.0,290.0,7.0,NR,,,,,,,,,,,"95200 Shutters Landing Lane, North Bend, OR  97459",,,3615.0,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
2519,2021-06-11,6/9/2021,OR,SCI,Tier 1,1164.0,120.0,0.0,1044.0,35.0,NR,,,,,,,,,,,"4005 Aumsville Hwy SE, Salem, OR 97317",,,3615.0,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
2520,2021-06-11,6/9/2021,OR,SFFC,Tier 1,124.0,5.0,0.0,119.0,0.0,NR,,,,,,,,,,,"48300 Wilson River Hwy, Tillamook, OR 97141-9799",,,3615.0,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
2521,2021-06-11,6/9/2021,OR,SRCI,Tier 2,1990.0,494.0,0.0,1496.0,242.0,NR,,,,,,,,,,,"777 Stanton Blvd., Ontario, Oregon 97914-8335",,,3615.0,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
2522,2021-06-11,6/9/2021,OR,TRCI,Tier 1,3611.0,776.0,0.0,2835.0,129.0,NR,,,,,,,,,,,"82911 Beach Access Road, Umatilla, OR 97882",,,3615.0,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
2523,2021-06-11,6/9/2021,OR,WCCF,Tier 2,878.0,94.0,0.0,784.0,15.0,NR,,,,,,,,,,,"20654 Rabbit Hill Road, Lakeview, OR 97630-5000",,,3615.0,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
2524,2021-06-11,44356,OR,,,,,,,,,3457.0,42.0,892.0,,,,9156,1256,13200,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
2525,2021-06-12,6/9/2021,OR,CCCF,Tier 2,6305.0,242.0,0.0,6063.0,50.0,NR,,,,,,,,,,,"24499 SW Grahams Ferry Road, Wilsonville, Oregon 97070",,,3615.0,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
2526,2021-06-12,6/9/2021,OR,CCIC (Intake),Tier 2,3237.0,106.0,0.0,3131.0,13.0,NR,,,,,,,,,,,"24499 SW Grahams Ferry Road, Wilsonville, Oregon 97070",,,3615.0,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
2527,2021-06-12,6/9/2021,OR,CRCI,Tier 1,1631.0,258.0,0.0,1373.0,25.0,NR,,,,,,,,,,,"9111 NE Sunderland Avenue, Portland, OR 97211-1799",,,3615.0,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
2528,2021-06-12,6/9/2021,OR,DRCI,Tier 2,2157.0,283.0,0.0,1874.0,50.0,NR,,,,,,,,,,,"3920 East Ashwood Road, Madras, Oregon 97741",,,3615.0,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
2529,2021-06-12,6/9/2021,OR,EOCI,Tier 2,1456.0,459.0,0.0,997.0,82.0,NR,,,,,,,,,,,"2500 Westgate, Pendleton, Oregon 97801-9699",,,3615.0,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
2530,2021-06-12,6/9/2021,OR,MCCF,Tier 1,427.0,40.0,0.0,387.0,16.0,NR,,,,,,,,,,,"5465 Turner Road SE, Salem, Oregon 97317 ",,,3615.0,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
2531,2021-06-12,6/9/2021,OR,OSCI,Tier 2,1754.0,252.0,0.0,1502.0,44.0,NR,,,,,,,,,,,"3405 Deer Park Drive SE, Salem, Oregon 97310-9385",,,3615.0,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
2532,2021-06-12,6/9/2021,OR,OSP,Tier 1,3546.0,387.0,0.0,3159.0,127.0,NR,,,,,,,,,,,"2605 State Street, Salem, OR  97310",,,3615.0,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
2533,2021-06-12,6/9/2021,OR,PRCF,Tier 2,556.0,72.0,0.0,484.0,26.0,NR,,,,,,,,,,,"3600 13th Street, Baker City, Oregon 97814-1346",,,3615.0,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
2534,2021-06-12,6/9/2021,OR,SCCI,Tier 1,317.0,27.0,0.0,290.0,7.0,NR,,,,,,,,,,,"95200 Shutters Landing Lane, North Bend, OR  97459",,,3615.0,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
2535,2021-06-12,6/9/2021,OR,SCI,Tier 1,1164.0,120.0,0.0,1044.0,35.0,NR,,,,,,,,,,,"4005 Aumsville Hwy SE, Salem, OR 97317",,,3615.0,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
2536,2021-06-12,6/9/2021,OR,SFFC,Tier 1,124.0,5.0,0.0,119.0,0.0,NR,,,,,,,,,,,"48300 Wilson River Hwy, Tillamook, OR 97141-9799",,,3615.0,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
2537,2021-06-12,6/9/2021,OR,SRCI,Tier 2,1990.0,494.0,0.0,1496.0,242.0,NR,,,,,,,,,,,"777 Stanton Blvd., Ontario, Oregon 97914-8335",,,3615.0,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
2538,2021-06-12,6/9/2021,OR,TRCI,Tier 1,3611.0,776.0,0.0,2835.0,129.0,NR,,,,,,,,,,,"82911 Beach Access Road, Umatilla, OR 97882",,,3615.0,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
2539,2021-06-12,6/9/2021,OR,WCCF,Tier 2,878.0,94.0,0.0,784.0,15.0,NR,,,,,,,,,,,"20654 Rabbit Hill Road, Lakeview, OR 97630-5000",,,3615.0,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
2540,2021-06-12,44356,OR,,,,,,,,,3457.0,42.0,892.0,,,,9156,1256,13200,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
2541,2021-06-13,6/9/2021,OR,CCCF,Tier 2,6305.0,242.0,0.0,6063.0,50.0,NR,,,,,,,,,,,"24499 SW Grahams Ferry Road, Wilsonville, Oregon 97070",,,3615.0,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
2542,2021-06-13,6/9/2021,OR,CCIC (Intake),Tier 2,3237.0,106.0,0.0,3131.0,13.0,NR,,,,,,,,,,,"24499 SW Grahams Ferry Road, Wilsonville, Oregon 97070",,,3615.0,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
2543,2021-06-13,6/9/2021,OR,CRCI,Tier 1,1631.0,258.0,0.0,1373.0,25.0,NR,,,,,,,,,,,"9111 NE Sunderland Avenue, Portland, OR 97211-1799",,,3615.0,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
2544,2021-06-13,6/9/2021,OR,DRCI,Tier 2,2157.0,283.0,0.0,1874.0,50.0,NR,,,,,,,,,,,"3920 East Ashwood Road, Madras, Oregon 97741",,,3615.0,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
2545,2021-06-13,6/9/2021,OR,EOCI,Tier 2,1456.0,459.0,0.0,997.0,82.0,NR,,,,,,,,,,,"2500 Westgate, Pendleton, Oregon 97801-9699",,,3615.0,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
2546,2021-06-13,6/9/2021,OR,MCCF,Tier 1,427.0,40.0,0.0,387.0,16.0,NR,,,,,,,,,,,"5465 Turner Road SE, Salem, Oregon 97317 ",,,3615.0,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
2547,2021-06-13,6/9/2021,OR,OSCI,Tier 2,1754.0,252.0,0.0,1502.0,44.0,NR,,,,,,,,,,,"3405 Deer Park Drive SE, Salem, Oregon 97310-9385",,,3615.0,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
2548,2021-06-13,6/9/2021,OR,OSP,Tier 1,3546.0,387.0,0.0,3159.0,127.0,NR,,,,,,,,,,,"2605 State Street, Salem, OR  97310",,,3615.0,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
2549,2021-06-13,6/9/2021,OR,PRCF,Tier 2,556.0,72.0,0.0,484.0,26.0,NR,,,,,,,,,,,"3600 13th Street, Baker City, Oregon 97814-1346",,,3615.0,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
2550,2021-06-13,6/9/2021,OR,SCCI,Tier 1,317.0,27.0,0.0,290.0,7.0,NR,,,,,,,,,,,"95200 Shutters Landing Lane, North Bend, OR  97459",,,3615.0,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
2551,2021-06-13,6/9/2021,OR,SCI,Tier 1,1164.0,120.0,0.0,1044.0,35.0,NR,,,,,,,,,,,"4005 Aumsville Hwy SE, Salem, OR 97317",,,3615.0,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
2552,2021-06-13,6/9/2021,OR,SFFC,Tier 1,124.0,5.0,0.0,119.0,0.0,NR,,,,,,,,,,,"48300 Wilson River Hwy, Tillamook, OR 97141-9799",,,3615.0,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
2553,2021-06-13,6/9/2021,OR,SRCI,Tier 2,1990.0,494.0,0.0,1496.0,242.0,NR,,,,,,,,,,,"777 Stanton Blvd., Ontario, Oregon 97914-8335",,,3615.0,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
2554,2021-06-13,6/9/2021,OR,TRCI,Tier 1,3611.0,776.0,0.0,2835.0,129.0,NR,,,,,,,,,,,"82911 Beach Access Road, Umatilla, OR 97882",,,3615.0,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
2555,2021-06-13,6/9/2021,OR,WCCF,Tier 2,878.0,94.0,0.0,784.0,15.0,NR,,,,,,,,,,,"20654 Rabbit Hill Road, Lakeview, OR 97630-5000",,,3615.0,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
2556,2021-06-13,44356,OR,,,,,,,,,3457.0,42.0,892.0,,,,9156,1256,13200,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
2557,2021-06-14,6/9/2021,OR,CCCF,Tier 2,6305.0,242.0,0.0,6063.0,50.0,NR,,,,,,,,,,,"24499 SW Grahams Ferry Road, Wilsonville, Oregon 97070",,,3615.0,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
2558,2021-06-14,6/9/2021,OR,CCIC (Intake),Tier 2,3237.0,106.0,0.0,3131.0,13.0,NR,,,,,,,,,,,"24499 SW Grahams Ferry Road, Wilsonville, Oregon 97070",,,3615.0,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
2559,2021-06-14,6/9/2021,OR,CRCI,Tier 1,1631.0,258.0,0.0,1373.0,25.0,NR,,,,,,,,,,,"9111 NE Sunderland Avenue, Portland, OR 97211-1799",,,3615.0,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
2560,2021-06-14,6/9/2021,OR,DRCI,Tier 2,2157.0,283.0,0.0,1874.0,50.0,NR,,,,,,,,,,,"3920 East Ashwood Road, Madras, Oregon 97741",,,3615.0,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
2561,2021-06-14,6/9/2021,OR,EOCI,Tier 2,1456.0,459.0,0.0,997.0,82.0,NR,,,,,,,,,,,"2500 Westgate, Pendleton, Oregon 97801-9699",,,3615.0,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
2562,2021-06-14,6/9/2021,OR,MCCF,Tier 1,427.0,40.0,0.0,387.0,16.0,NR,,,,,,,,,,,"5465 Turner Road SE, Salem, Oregon 97317 ",,,3615.0,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
2563,2021-06-14,6/9/2021,OR,OSCI,Tier 2,1754.0,252.0,0.0,1502.0,44.0,NR,,,,,,,,,,,"3405 Deer Park Drive SE, Salem, Oregon 97310-9385",,,3615.0,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
2564,2021-06-14,6/9/2021,OR,OSP,Tier 1,3546.0,387.0,0.0,3159.0,127.0,NR,,,,,,,,,,,"2605 State Street, Salem, OR  97310",,,3615.0,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
2565,2021-06-14,6/9/2021,OR,PRCF,Tier 2,556.0,72.0,0.0,484.0,26.0,NR,,,,,,,,,,,"3600 13th Street, Baker City, Oregon 97814-1346",,,3615.0,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
2566,2021-06-14,6/9/2021,OR,SCCI,Tier 1,317.0,27.0,0.0,290.0,7.0,NR,,,,,,,,,,,"95200 Shutters Landing Lane, North Bend, OR  97459",,,3615.0,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
2567,2021-06-14,6/9/2021,OR,SCI,Tier 1,1164.0,120.0,0.0,1044.0,35.0,NR,,,,,,,,,,,"4005 Aumsville Hwy SE, Salem, OR 97317",,,3615.0,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
2568,2021-06-14,6/9/2021,OR,SFFC,Tier 1,124.0,5.0,0.0,119.0,0.0,NR,,,,,,,,,,,"48300 Wilson River Hwy, Tillamook, OR 97141-9799",,,3615.0,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
2569,2021-06-14,6/9/2021,OR,SRCI,Tier 2,1990.0,494.0,0.0,1496.0,242.0,NR,,,,,,,,,,,"777 Stanton Blvd., Ontario, Oregon 97914-8335",,,3615.0,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
2570,2021-06-14,6/9/2021,OR,TRCI,Tier 1,3611.0,776.0,0.0,2835.0,129.0,NR,,,,,,,,,,,"82911 Beach Access Road, Umatilla, OR 97882",,,3615.0,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
2571,2021-06-14,6/9/2021,OR,WCCF,Tier 2,878.0,94.0,0.0,784.0,15.0,NR,,,,,,,,,,,"20654 Rabbit Hill Road, Lakeview, OR 97630-5000",,,3615.0,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
2572,2021-06-14,44356,OR,,,,,,,,,3457.0,42.0,892.0,,,,9156,1256,13200,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
2573,2021-06-15,6/9/2021,OR,CCCF,Tier 2,6305.0,242.0,0.0,6063.0,50.0,NR,,,,,,,,,,,"24499 SW Grahams Ferry Road, Wilsonville, Oregon 97070",,,3615.0,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
2574,2021-06-15,6/9/2021,OR,CCIC (Intake),Tier 2,3237.0,106.0,0.0,3131.0,13.0,NR,,,,,,,,,,,"24499 SW Grahams Ferry Road, Wilsonville, Oregon 97070",,,3615.0,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
2575,2021-06-15,6/9/2021,OR,CRCI,Tier 1,1631.0,258.0,0.0,1373.0,25.0,NR,,,,,,,,,,,"9111 NE Sunderland Avenue, Portland, OR 97211-1799",,,3615.0,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
2576,2021-06-15,6/9/2021,OR,DRCI,Tier 2,2157.0,283.0,0.0,1874.0,50.0,NR,,,,,,,,,,,"3920 East Ashwood Road, Madras, Oregon 97741",,,3615.0,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
2577,2021-06-15,6/9/2021,OR,EOCI,Tier 2,1456.0,459.0,0.0,997.0,82.0,NR,,,,,,,,,,,"2500 Westgate, Pendleton, Oregon 97801-9699",,,3615.0,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
2578,2021-06-15,6/9/2021,OR,MCCF,Tier 1,427.0,40.0,0.0,387.0,16.0,NR,,,,,,,,,,,"5465 Turner Road SE, Salem, Oregon 97317 ",,,3615.0,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
2579,2021-06-15,6/9/2021,OR,OSCI,Tier 2,1754.0,252.0,0.0,1502.0,44.0,NR,,,,,,,,,,,"3405 Deer Park Drive SE, Salem, Oregon 97310-9385",,,3615.0,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
2580,2021-06-15,6/9/2021,OR,OSP,Tier 1,3546.0,387.0,0.0,3159.0,127.0,NR,,,,,,,,,,,"2605 State Street, Salem, OR  97310",,,3615.0,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
2581,2021-06-15,6/9/2021,OR,PRCF,Tier 2,556.0,72.0,0.0,484.0,26.0,NR,,,,,,,,,,,"3600 13th Street, Baker City, Oregon 97814-1346",,,3615.0,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
2582,2021-06-15,6/9/2021,OR,SCCI,Tier 1,317.0,27.0,0.0,290.0,7.0,NR,,,,,,,,,,,"95200 Shutters Landing Lane, North Bend, OR  97459",,,3615.0,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
2583,2021-06-15,6/9/2021,OR,SCI,Tier 1,1164.0,120.0,0.0,1044.0,35.0,NR,,,,,,,,,,,"4005 Aumsville Hwy SE, Salem, OR 97317",,,3615.0,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
2584,2021-06-15,6/9/2021,OR,SFFC,Tier 1,124.0,5.0,0.0,119.0,0.0,NR,,,,,,,,,,,"48300 Wilson River Hwy, Tillamook, OR 97141-9799",,,3615.0,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
2585,2021-06-15,6/9/2021,OR,SRCI,Tier 2,1990.0,494.0,0.0,1496.0,242.0,NR,,,,,,,,,,,"777 Stanton Blvd., Ontario, Oregon 97914-8335",,,3615.0,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
2586,2021-06-15,6/9/2021,OR,TRCI,Tier 1,3611.0,776.0,0.0,2835.0,129.0,NR,,,,,,,,,,,"82911 Beach Access Road, Umatilla, OR 97882",,,3615.0,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
2587,2021-06-15,6/9/2021,OR,WCCF,Tier 2,878.0,94.0,0.0,784.0,15.0,NR,,,,,,,,,,,"20654 Rabbit Hill Road, Lakeview, OR 97630-5000",,,3615.0,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
2588,2021-06-15,44356,OR,,,,,,,,,3457.0,42.0,892.0,,,,9156,1256,13200,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
2589,2021-06-16,6/9/2021,OR,CCCF,Tier 2,6305.0,242.0,0.0,6063.0,50.0,NR,,,,,,,,,,,"24499 SW Grahams Ferry Road, Wilsonville, Oregon 97070",,,3615.0,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
2590,2021-06-16,6/9/2021,OR,CCIC (Intake),Tier 2,3237.0,106.0,0.0,3131.0,13.0,NR,,,,,,,,,,,"24499 SW Grahams Ferry Road, Wilsonville, Oregon 97070",,,3615.0,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
2591,2021-06-16,6/9/2021,OR,CRCI,Tier 1,1631.0,258.0,0.0,1373.0,25.0,NR,,,,,,,,,,,"9111 NE Sunderland Avenue, Portland, OR 97211-1799",,,3615.0,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
2592,2021-06-16,6/9/2021,OR,DRCI,Tier 2,2157.0,283.0,0.0,1874.0,50.0,NR,,,,,,,,,,,"3920 East Ashwood Road, Madras, Oregon 97741",,,3615.0,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
2593,2021-06-16,6/9/2021,OR,EOCI,Tier 2,1456.0,459.0,0.0,997.0,82.0,NR,,,,,,,,,,,"2500 Westgate, Pendleton, Oregon 97801-9699",,,3615.0,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
2594,2021-06-16,6/9/2021,OR,MCCF,Tier 1,427.0,40.0,0.0,387.0,16.0,NR,,,,,,,,,,,"5465 Turner Road SE, Salem, Oregon 97317 ",,,3615.0,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
2595,2021-06-16,6/9/2021,OR,OSCI,Tier 2,1754.0,252.0,0.0,1502.0,44.0,NR,,,,,,,,,,,"3405 Deer Park Drive SE, Salem, Oregon 97310-9385",,,3615.0,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
2596,2021-06-16,6/9/2021,OR,OSP,Tier 1,3546.0,387.0,0.0,3159.0,127.0,NR,,,,,,,,,,,"2605 State Street, Salem, OR  97310",,,3615.0,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
2597,2021-06-16,6/9/2021,OR,PRCF,Tier 2,556.0,72.0,0.0,484.0,26.0,NR,,,,,,,,,,,"3600 13th Street, Baker City, Oregon 97814-1346",,,3615.0,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
2598,2021-06-16,6/9/2021,OR,SCCI,Tier 1,317.0,27.0,0.0,290.0,7.0,NR,,,,,,,,,,,"95200 Shutters Landing Lane, North Bend, OR  97459",,,3615.0,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
2599,2021-06-16,6/9/2021,OR,SCI,Tier 1,1164.0,120.0,0.0,1044.0,35.0,NR,,,,,,,,,,,"4005 Aumsville Hwy SE, Salem, OR 97317",,,3615.0,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
2600,2021-06-16,6/9/2021,OR,SFFC,Tier 1,124.0,5.0,0.0,119.0,0.0,NR,,,,,,,,,,,"48300 Wilson River Hwy, Tillamook, OR 97141-9799",,,3615.0,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
2601,2021-06-16,6/9/2021,OR,SRCI,Tier 2,1990.0,494.0,0.0,1496.0,242.0,NR,,,,,,,,,,,"777 Stanton Blvd., Ontario, Oregon 97914-8335",,,3615.0,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
2602,2021-06-16,6/9/2021,OR,TRCI,Tier 1,3611.0,776.0,0.0,2835.0,129.0,NR,,,,,,,,,,,"82911 Beach Access Road, Umatilla, OR 97882",,,3615.0,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
2603,2021-06-16,6/9/2021,OR,WCCF,Tier 2,878.0,94.0,0.0,784.0,15.0,NR,,,,,,,,,,,"20654 Rabbit Hill Road, Lakeview, OR 97630-5000",,,3615.0,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
2604,2021-06-16,44356,OR,,,,,,,,,3457.0,42.0,892.0,,,,9156,1256,13200,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
2605,2021-06-17,6/9/2021,OR,CCCF,Tier 2,6305.0,242.0,0.0,6063.0,50.0,NR,,,,,,,,,,,"24499 SW Grahams Ferry Road, Wilsonville, Oregon 97070",,,3615.0,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
2606,2021-06-17,6/9/2021,OR,CCIC (Intake),Tier 2,3237.0,106.0,0.0,3131.0,13.0,NR,,,,,,,,,,,"24499 SW Grahams Ferry Road, Wilsonville, Oregon 97070",,,3615.0,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
2607,2021-06-17,6/9/2021,OR,CRCI,Tier 1,1631.0,258.0,0.0,1373.0,25.0,NR,,,,,,,,,,,"9111 NE Sunderland Avenue, Portland, OR 97211-1799",,,3615.0,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/OR.csv
