Unnamed: 0,scrapedate,lastupdated,stateagency,facility,fac_inc_partiallyvaccinated,fac_inc_fullyvaccinated,sum_staff_vaccinations,sum_inc_tested,sum_inc_positive,sum_inc_positiveremand,sum_inc_positivegeneral,sum_inc_negative,sum_inc_pending,sum_inc_deaths,sum_staff_positive,sum_staff_deaths,fac_address,fac_state,match,oldnew,fac_inc_vaccinated,fac_inc_population,state
1823,2021-07-13,44348.0,AK,SPRING CREEK CC,,341,NR,,,,,,,,,,,,,,356.0,502.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1824,2021-07-13,44348.0,AK,WILDWOOD CC,,205,NR,,,,,,,,,,,,,,208.0,390.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1825,2021-07-13,44348.0,AK,YUKON-KUSKOKWIM CC,,144,NR,,,,,,,,,,,,,,146.0,211.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1826,2021-07-13,44348.0,AK,DOC - OTHER (CRC),,133,NR,,,,,,,,,,,,,,140.0,239.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1827,2021-07-13,44348.0,AK,,,,,38707.0,2440.0,287.0,2153.0,35559.0,38.0,5.0,NR,NR,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1828,2021-07-14,44348.0,AK,ANCHORAGE CC,,320,NR,,,,,,,,,,,,,,365.0,870.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1829,2021-07-14,44348.0,AK,ANVIL MTN CC,,77,NR,,,,,,,,,,,,,,85.0,105.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1830,2021-07-14,44348.0,AK,FAIRBANKS CC,,161,NR,,,,,,,,,,,,,,169.0,270.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1831,2021-07-14,44348.0,AK,GOOSE CREEK CC,,875,NR,,,,,,,,,,,,,,928.0,1350.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1832,2021-07-14,44348.0,AK,HILAND MTN CC,,145,NR,,,,,,,,,,,,,,160.0,327.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1833,2021-07-14,44348.0,AK,KETCHIKAN CC,,28,NR,,,,,,,,,,,,,,28.0,54.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1834,2021-07-14,44348.0,AK,LEMON CREEK CC,,91,NR,,,,,,,,,,,,,,106.0,215.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1835,2021-07-14,44348.0,AK,MATSU PRETRIAL,,26,NR,,,,,,,,,,,,,,27.0,99.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1836,2021-07-14,44348.0,AK,PT. MACKENZIE CF,,62,NR,,,,,,,,,,,,,,63.0,87.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1837,2021-07-14,44348.0,AK,SPRING CREEK CC,,341,NR,,,,,,,,,,,,,,356.0,502.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1838,2021-07-14,44348.0,AK,WILDWOOD CC,,205,NR,,,,,,,,,,,,,,208.0,390.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1839,2021-07-14,44348.0,AK,YUKON-KUSKOKWIM CC,,144,NR,,,,,,,,,,,,,,146.0,211.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1840,2021-07-14,44348.0,AK,DOC - OTHER (CRC),,133,NR,,,,,,,,,,,,,,140.0,239.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1841,2021-07-14,44348.0,AK,,,,,38707.0,2440.0,287.0,2153.0,35559.0,38.0,5.0,NR,NR,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1842,2021-07-15,44368.0,AK,ANCHORAGE CC,,320,NR,,,,,,,,,,,,,,365.0,870.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1843,2021-07-15,44368.0,AK,ANVIL MTN CC,,77,NR,,,,,,,,,,,,,,85.0,105.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1844,2021-07-15,44368.0,AK,FAIRBANKS CC,,161,NR,,,,,,,,,,,,,,169.0,270.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1845,2021-07-15,44368.0,AK,GOOSE CREEK CC,,875,NR,,,,,,,,,,,,,,928.0,1350.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1846,2021-07-15,44368.0,AK,HILAND MTN CC,,145,NR,,,,,,,,,,,,,,160.0,327.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1847,2021-07-15,44368.0,AK,KETCHIKAN CC,,28,NR,,,,,,,,,,,,,,28.0,54.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1848,2021-07-15,44368.0,AK,LEMON CREEK CC,,91,NR,,,,,,,,,,,,,,106.0,215.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1849,2021-07-15,44368.0,AK,MATSU PRETRIAL,,26,NR,,,,,,,,,,,,,,27.0,99.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1850,2021-07-15,44368.0,AK,PT. MACKENZIE CF,,62,NR,,,,,,,,,,,,,,63.0,87.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1851,2021-07-15,44368.0,AK,SPRING CREEK CC,,341,NR,,,,,,,,,,,,,,356.0,502.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1852,2021-07-15,44368.0,AK,WILDWOOD CC,,205,NR,,,,,,,,,,,,,,208.0,390.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1853,2021-07-15,44368.0,AK,YUKON-KUSKOKWIM CC,,144,NR,,,,,,,,,,,,,,146.0,211.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1854,2021-07-15,44368.0,AK,DOC - OTHER (CRC),,133,NR,,,,,,,,,,,,,,140.0,239.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1855,2021-07-15,44368.0,AK,,,,,38707.0,2440.0,287.0,2153.0,35559.0,38.0,5.0,NR,NR,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1856,2021-07-16,44369.0,AK,ANCHORAGE CC,,320,NR,,,,,,,,,,,,,,365.0,870.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1857,2021-07-16,44369.0,AK,ANVIL MTN CC,,77,NR,,,,,,,,,,,,,,85.0,105.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1858,2021-07-16,44369.0,AK,FAIRBANKS CC,,161,NR,,,,,,,,,,,,,,169.0,270.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1859,2021-07-16,44369.0,AK,GOOSE CREEK CC,,875,NR,,,,,,,,,,,,,,928.0,1350.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1860,2021-07-16,44369.0,AK,HILAND MTN CC,,145,NR,,,,,,,,,,,,,,160.0,327.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1861,2021-07-16,44369.0,AK,KETCHIKAN CC,,28,NR,,,,,,,,,,,,,,28.0,54.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1862,2021-07-16,44369.0,AK,LEMON CREEK CC,,91,NR,,,,,,,,,,,,,,106.0,215.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1863,2021-07-16,44369.0,AK,MATSU PRETRIAL,,26,NR,,,,,,,,,,,,,,27.0,99.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1864,2021-07-16,44369.0,AK,PT. MACKENZIE CF,,62,NR,,,,,,,,,,,,,,63.0,87.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1865,2021-07-16,44369.0,AK,SPRING CREEK CC,,341,NR,,,,,,,,,,,,,,356.0,502.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1866,2021-07-16,44369.0,AK,WILDWOOD CC,,205,NR,,,,,,,,,,,,,,208.0,390.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1867,2021-07-16,44369.0,AK,YUKON-KUSKOKWIM CC,,144,NR,,,,,,,,,,,,,,146.0,211.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1868,2021-07-16,44369.0,AK,DOC - OTHER (CRC),,133,NR,,,,,,,,,,,,,,140.0,239.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1869,2021-07-16,44369.0,AK,,,,,38707.0,2440.0,287.0,2153.0,35559.0,38.0,5.0,NR,NR,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1870,2021-07-17,44370.0,AK,ANCHORAGE CC,,320,NR,,,,,,,,,,,,,,365.0,870.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1871,2021-07-17,44370.0,AK,ANVIL MTN CC,,77,NR,,,,,,,,,,,,,,85.0,105.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1872,2021-07-17,44370.0,AK,FAIRBANKS CC,,161,NR,,,,,,,,,,,,,,169.0,270.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1873,2021-07-17,44370.0,AK,GOOSE CREEK CC,,875,NR,,,,,,,,,,,,,,928.0,1350.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1874,2021-07-17,44370.0,AK,HILAND MTN CC,,145,NR,,,,,,,,,,,,,,160.0,327.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1875,2021-07-17,44370.0,AK,KETCHIKAN CC,,28,NR,,,,,,,,,,,,,,28.0,54.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1876,2021-07-17,44370.0,AK,LEMON CREEK CC,,91,NR,,,,,,,,,,,,,,106.0,215.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1877,2021-07-17,44370.0,AK,MATSU PRETRIAL,,26,NR,,,,,,,,,,,,,,27.0,99.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1878,2021-07-17,44370.0,AK,PT. MACKENZIE CF,,62,NR,,,,,,,,,,,,,,63.0,87.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1879,2021-07-17,44370.0,AK,SPRING CREEK CC,,341,NR,,,,,,,,,,,,,,356.0,502.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1880,2021-07-17,44370.0,AK,WILDWOOD CC,,205,NR,,,,,,,,,,,,,,208.0,390.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1881,2021-07-17,44370.0,AK,YUKON-KUSKOKWIM CC,,144,NR,,,,,,,,,,,,,,146.0,211.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1882,2021-07-17,44370.0,AK,DOC - OTHER (CRC),,133,NR,,,,,,,,,,,,,,140.0,239.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1883,2021-07-17,44370.0,AK,,,,,38707.0,2440.0,287.0,2153.0,35559.0,38.0,5.0,NR,NR,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1884,2021-07-18,44371.0,AK,ANCHORAGE CC,,320,NR,,,,,,,,,,,,,,365.0,870.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1885,2021-07-18,44371.0,AK,ANVIL MTN CC,,77,NR,,,,,,,,,,,,,,85.0,105.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1886,2021-07-18,44371.0,AK,FAIRBANKS CC,,161,NR,,,,,,,,,,,,,,169.0,270.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1887,2021-07-18,44371.0,AK,GOOSE CREEK CC,,875,NR,,,,,,,,,,,,,,928.0,1350.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1888,2021-07-18,44371.0,AK,HILAND MTN CC,,145,NR,,,,,,,,,,,,,,160.0,327.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1889,2021-07-18,44371.0,AK,KETCHIKAN CC,,28,NR,,,,,,,,,,,,,,28.0,54.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1890,2021-07-18,44371.0,AK,LEMON CREEK CC,,91,NR,,,,,,,,,,,,,,106.0,215.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1891,2021-07-18,44371.0,AK,MATSU PRETRIAL,,26,NR,,,,,,,,,,,,,,27.0,99.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1892,2021-07-18,44371.0,AK,PT. MACKENZIE CF,,62,NR,,,,,,,,,,,,,,63.0,87.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1893,2021-07-18,44371.0,AK,SPRING CREEK CC,,341,NR,,,,,,,,,,,,,,356.0,502.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1894,2021-07-18,44371.0,AK,WILDWOOD CC,,205,NR,,,,,,,,,,,,,,208.0,390.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1895,2021-07-18,44371.0,AK,YUKON-KUSKOKWIM CC,,144,NR,,,,,,,,,,,,,,146.0,211.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1896,2021-07-18,44371.0,AK,DOC - OTHER (CRC),,133,NR,,,,,,,,,,,,,,140.0,239.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1897,2021-07-18,,,,,,,38707.0,2440.0,287.0,2153.0,35559.0,38.0,5.0,NR,NR,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1898,2021-07-19,44372.0,AK,ANCHORAGE CC,,320,NR,,,,,,,,,,,,,,365.0,870.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1899,2021-07-19,44372.0,AK,ANVIL MTN CC,,77,NR,,,,,,,,,,,,,,85.0,105.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1900,2021-07-19,44372.0,AK,FAIRBANKS CC,,161,NR,,,,,,,,,,,,,,169.0,270.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1901,2021-07-19,44372.0,AK,GOOSE CREEK CC,,875,NR,,,,,,,,,,,,,,928.0,1350.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1902,2021-07-19,44372.0,AK,HILAND MTN CC,,145,NR,,,,,,,,,,,,,,160.0,327.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1903,2021-07-19,44372.0,AK,KETCHIKAN CC,,28,NR,,,,,,,,,,,,,,28.0,54.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1904,2021-07-19,44372.0,AK,LEMON CREEK CC,,91,NR,,,,,,,,,,,,,,106.0,215.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1905,2021-07-19,44372.0,AK,MATSU PRETRIAL,,26,NR,,,,,,,,,,,,,,27.0,99.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1906,2021-07-19,44372.0,AK,PT. MACKENZIE CF,,62,NR,,,,,,,,,,,,,,63.0,87.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1907,2021-07-19,44372.0,AK,SPRING CREEK CC,,341,NR,,,,,,,,,,,,,,356.0,502.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1908,2021-07-19,44372.0,AK,WILDWOOD CC,,205,NR,,,,,,,,,,,,,,208.0,390.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1909,2021-07-19,44372.0,AK,YUKON-KUSKOKWIM CC,,144,NR,,,,,,,,,,,,,,146.0,211.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1910,2021-07-19,44372.0,AK,DOC - OTHER (CRC),,133,NR,,,,,,,,,,,,,,140.0,239.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1911,2021-07-19,44372.0,AK,,,,,38707.0,2440.0,287.0,2153.0,35559.0,38.0,5.0,NR,NR,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1912,2021-07-20,44373.0,AK,ANCHORAGE CC,,320,NR,,,,,,,,,,,,,,365.0,870.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1913,2021-07-20,44373.0,AK,ANVIL MTN CC,,77,NR,,,,,,,,,,,,,,85.0,105.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1914,2021-07-20,44373.0,AK,FAIRBANKS CC,,161,NR,,,,,,,,,,,,,,169.0,270.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1915,2021-07-20,44373.0,AK,GOOSE CREEK CC,,875,NR,,,,,,,,,,,,,,928.0,1350.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1916,2021-07-20,44373.0,AK,HILAND MTN CC,,145,NR,,,,,,,,,,,,,,160.0,327.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1917,2021-07-20,44373.0,AK,KETCHIKAN CC,,28,NR,,,,,,,,,,,,,,28.0,54.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1918,2021-07-20,44373.0,AK,LEMON CREEK CC,,91,NR,,,,,,,,,,,,,,106.0,215.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1919,2021-07-20,44373.0,AK,MATSU PRETRIAL,,26,NR,,,,,,,,,,,,,,27.0,99.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1920,2021-07-20,44373.0,AK,PT. MACKENZIE CF,,62,NR,,,,,,,,,,,,,,63.0,87.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1921,2021-07-20,44373.0,AK,SPRING CREEK CC,,341,NR,,,,,,,,,,,,,,356.0,502.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1922,2021-07-20,44373.0,AK,WILDWOOD CC,,205,NR,,,,,,,,,,,,,,208.0,390.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1923,2021-07-20,44373.0,AK,YUKON-KUSKOKWIM CC,,144,NR,,,,,,,,,,,,,,146.0,211.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1924,2021-07-20,44373.0,AK,DOC - OTHER (CRC),,133,NR,,,,,,,,,,,,,,140.0,239.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1925,2021-07-20,44373.0,AK,,,,,38707.0,2440.0,287.0,2153.0,35559.0,38.0,5.0,NR,NR,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1926,2021-07-21,44374.0,AK,ANCHORAGE CC,,320,NR,,,,,,,,,,,,,,365.0,870.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1927,2021-07-21,44374.0,AK,ANVIL MTN CC,,77,NR,,,,,,,,,,,,,,85.0,105.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1928,2021-07-21,44374.0,AK,FAIRBANKS CC,,161,NR,,,,,,,,,,,,,,169.0,270.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1929,2021-07-21,44374.0,AK,GOOSE CREEK CC,,875,NR,,,,,,,,,,,,,,928.0,1350.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1930,2021-07-21,44374.0,AK,HILAND MTN CC,,145,NR,,,,,,,,,,,,,,160.0,327.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1931,2021-07-21,44374.0,AK,KETCHIKAN CC,,28,NR,,,,,,,,,,,,,,28.0,54.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1932,2021-07-21,44374.0,AK,LEMON CREEK CC,,91,NR,,,,,,,,,,,,,,106.0,215.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1933,2021-07-21,44374.0,AK,MATSU PRETRIAL,,26,NR,,,,,,,,,,,,,,27.0,99.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1934,2021-07-21,44374.0,AK,PT. MACKENZIE CF,,62,NR,,,,,,,,,,,,,,63.0,87.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1935,2021-07-21,44374.0,AK,SPRING CREEK CC,,341,NR,,,,,,,,,,,,,,356.0,502.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1936,2021-07-21,44374.0,AK,WILDWOOD CC,,205,NR,,,,,,,,,,,,,,208.0,390.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1937,2021-07-21,44374.0,AK,YUKON-KUSKOKWIM CC,,144,NR,,,,,,,,,,,,,,146.0,211.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1938,2021-07-21,44374.0,AK,DOC - OTHER (CRC),,133,NR,,,,,,,,,,,,,,140.0,239.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1939,2021-07-21,44374.0,AK,,,,,38707.0,2440.0,287.0,2153.0,35559.0,38.0,5.0,NR,NR,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1940,2021-07-22,44375.0,AK,ANCHORAGE CC,,320,NR,,,,,,,,,,,,,,365.0,870.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1941,2021-07-22,44375.0,AK,ANVIL MTN CC,,77,NR,,,,,,,,,,,,,,85.0,105.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1942,2021-07-22,44375.0,AK,FAIRBANKS CC,,161,NR,,,,,,,,,,,,,,169.0,270.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1943,2021-07-22,44375.0,AK,GOOSE CREEK CC,,875,NR,,,,,,,,,,,,,,928.0,1350.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1944,2021-07-22,44375.0,AK,HILAND MTN CC,,145,NR,,,,,,,,,,,,,,160.0,327.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1945,2021-07-22,44375.0,AK,KETCHIKAN CC,,28,NR,,,,,,,,,,,,,,28.0,54.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1946,2021-07-22,44375.0,AK,LEMON CREEK CC,,91,NR,,,,,,,,,,,,,,106.0,215.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1947,2021-07-22,44375.0,AK,MATSU PRETRIAL,,26,NR,,,,,,,,,,,,,,27.0,99.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1948,2021-07-22,44375.0,AK,PT. MACKENZIE CF,,62,NR,,,,,,,,,,,,,,63.0,87.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1949,2021-07-22,44375.0,AK,SPRING CREEK CC,,341,NR,,,,,,,,,,,,,,356.0,502.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1950,2021-07-22,44375.0,AK,WILDWOOD CC,,205,NR,,,,,,,,,,,,,,208.0,390.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1951,2021-07-22,44375.0,AK,YUKON-KUSKOKWIM CC,,144,NR,,,,,,,,,,,,,,146.0,211.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1952,2021-07-22,44375.0,AK,DOC - OTHER (CRC),,133,NR,,,,,,,,,,,,,,140.0,239.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1953,2021-07-22,44375.0,AK,,,,,38707.0,2440.0,287.0,2153.0,35559.0,38.0,5.0,NR,NR,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1954,2021-07-23,44376.0,AK,ANCHORAGE CC,,320,NR,,,,,,,,,,,,,,365.0,870.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1955,2021-07-23,44376.0,AK,ANVIL MTN CC,,77,NR,,,,,,,,,,,,,,85.0,105.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1956,2021-07-23,44376.0,AK,FAIRBANKS CC,,161,NR,,,,,,,,,,,,,,169.0,270.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1957,2021-07-23,44376.0,AK,GOOSE CREEK CC,,875,NR,,,,,,,,,,,,,,928.0,1350.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1958,2021-07-23,44376.0,AK,HILAND MTN CC,,145,NR,,,,,,,,,,,,,,160.0,327.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1959,2021-07-23,44376.0,AK,KETCHIKAN CC,,28,NR,,,,,,,,,,,,,,28.0,54.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
1960,2021-07-23,44376.0,AK,LEMON CREEK CC,,91,NR,,,,,,,,,,,,,,106.0,215.0,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AK.csv
