Unnamed: 0,scrapedate,lastupdated,stateagency,facility,fac_inc_positivephase3,fac_inc_deathsphase3,fac_staff_positivephase3,fac_inc_positivephase2,fac_inc_deathsphase2,fac_staff_positivephase2,fac_inc_positivephase1,fac_inc_deathsphase1,fac_staff_positivephase1,fac_inc_tested,fac_inc_positive,fac_inc_deaths,fac_staff_positive,fac_staff_deaths,sum_inc_tested,sum_inc_positive,sum_inc_deaths,sum_inc_vaccinedoses,sum_staff_tested,sum_staff_positive,sum_staff_vaccinedoses,facility_bjs,fac_state,fac_address,fac_zip,match,bjs_fac_state,bjs_fac_id,bjs_fac_id2,bjs_fac_name,bjs_fac_address1,bjs_fac_address2,bjs_fac_city,bjs_fac_stateab,bjs_fac_zip1,bjs_fac_gender,bjs_fac_security,bjs_fac_securityother,bjs_fac_leave,bjs_fac_operator,bjs_fac_malepop,bjs_fac_femalepop,bjs_fac_linked,bjs_fac_linktxt,bjs_fac_changeuse,bjs_fac_changeclose,bjs_fac_changeclosemth,bjs_fac_changecloseyr,bjs_fac_notes,state
9332,2021-07-25,2021-05-26,NJ,Custody Recruitment Unit,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
9333,2021-07-25,2021-05-26,NJ,East Jersey State Prison,,,,7.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
9334,2021-07-25,2021-05-26,NJ,Edna Mahan Correctional Facility for Women,,,,6.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
9335,2021-07-25,2021-05-26,NJ,Garden State Youth Correctional Facility,,,,12.0,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
9336,2021-07-25,2021-05-26,NJ,Mid-State Correctional Facility,,,,4.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
9337,2021-07-25,2021-05-26,NJ,New Jersey State Prison,,,,9.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
9338,2021-07-25,2021-05-26,NJ,Northern State Prison,,,,16.0,0.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
9339,2021-07-25,2021-05-26,NJ,South Woods State Prison,,,,23.0,0.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
9340,2021-07-25,2021-05-26,NJ,Southern State Correctional Facility,,,,9.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
9341,2021-07-25,2021-05-26,NJ,William H. Fauver Youth Correctional Facility,,,,2.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
9342,2021-07-25,2021-05-26,NJ,Bo Robinson Assessment and Treatment,,,,2.0,0.0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
9343,2021-07-25,2021-05-26,NJ,Clinton House,,,,0.0,0.0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
9344,2021-07-25,2021-05-26,NJ,Columbus House,,,,0.0,0.0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
9345,2021-07-25,2021-05-26,NJ,"CURA, Inc.",,,,1.0,0.0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
9346,2021-07-25,2021-05-26,NJ,Fenwick House,,,,0.0,0.0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
9347,2021-07-25,2021-05-26,NJ,Fletcher House,,,,0.0,0.0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
9348,2021-07-25,2021-05-26,NJ,Garrett House,,,,1.0,0.0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
9349,2021-07-25,2021-05-26,NJ,Hope Hall,,,,1.0,0.0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
9350,2021-07-25,2021-05-26,NJ,James A. Hemm House,,,,0.0,0.0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
9351,2021-07-25,2021-05-26,NJ,Kintock Bridgeton 1,,,,0.0,0.0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
9352,2021-07-25,2021-05-26,NJ,Kintock Bridgeton 2,,,,0.0,0.0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
9353,2021-07-25,2021-05-26,NJ,Kintock Newark,,,,0.0,0.0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
9354,2021-07-25,2021-05-26,NJ,The Harbor House,,,,3.0,0.0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
9355,2021-07-25,2021-05-26,NJ,Tully House,,,,1.0,0.0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
9356,2021-07-25,2021-05-26,NJ,Adult Diagnostic and Treatment Center,,,,,,,384.0,14.0,76.0,NR,410.0,14.0,153.0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
9357,2021-07-25,2021-05-26,NJ,Bayside State Prison,,,,,,,80.0,0.0,7.0,NR,562.0,0.0,131.0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
9358,2021-07-25,2021-05-26,NJ,Central Reception and Assignment Facility,,,,,,,162.0,2.0,81.0,NR,368.0,2.0,143.0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
9359,2021-07-25,2021-05-26,NJ,Correctional Staff Training Academy,,,,,,,0.0,0.0,2.0,NR,0.0,0.0,2.0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
9360,2021-07-25,2021-05-26,NJ,Custody Recruitment Unit,,,,,,,0.0,0.0,2.0,NR,0.0,0.0,2.0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
9361,2021-07-25,2021-05-26,NJ,East Jersey State Prison,,,,,,,168.0,8.0,104.0,NR,203.0,8.0,187.0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
9362,2021-07-25,2021-05-26,NJ,Edna Mahan Correctional Facility for Women,,,,,,,115.0,2.0,87.0,NR,157.0,2.0,150.0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
9363,2021-07-25,2021-05-26,NJ,Garden State Youth Correctional Facility,,,,,,,389.0,1.0,42.0,NR,555.0,1.0,190.0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
9364,2021-07-25,2021-05-26,NJ,Mid-State Correctional Facility,,,,,,,76.0,1.0,76.0,NR,88.0,1.0,101.0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
9365,2021-07-25,2021-05-26,NJ,New Jersey State Prison,,,,,,,151.0,6.0,93.0,NR,231.0,7.0,244.0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
9366,2021-07-25,2021-05-26,NJ,Northern State Prison,,,,,,,210.0,10.0,154.0,NR,310.0,10.0,273.0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
9367,2021-07-25,2021-05-26,NJ,South Woods State Prison,,,,,,,692.0,7.0,46.0,NR,1127.0,7.0,252.0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
9368,2021-07-25,2021-05-26,NJ,Southern State Correctional Facility,,,,,,,154.0,0.0,81.0,NR,295.0,0.0,168.0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
9369,2021-07-25,2021-05-26,NJ,William H. Fauver Youth Correctional Facility,,,,,,,196.0,0.0,39.0,NR,247.0,0.0,127.0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
9370,2021-07-25,2021-05-26,NJ,Bo Robinson Assessment and Treatment,,,,,,,47.0,1.0,NR,NR,52.0,1.0,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
9371,2021-07-25,2021-05-26,NJ,Clinton House,,,,,,,0.0,0.0,NR,NR,0.0,0.0,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
9372,2021-07-25,2021-05-26,NJ,Columbus House,,,,,,,6.0,0.0,NR,NR,6.0,0.0,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
9373,2021-07-25,2021-05-26,NJ,"CURA, Inc.",,,,,,,0.0,0.0,NR,NR,2.0,0.0,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
9374,2021-07-25,2021-05-26,NJ,Fenwick House,,,,,,,0.0,0.0,NR,NR,0.0,0.0,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
9375,2021-07-25,2021-05-26,NJ,Fletcher House,,,,,,,1.0,0.0,NR,NR,1.0,0.0,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
9376,2021-07-25,2021-05-26,NJ,Garrett House,,,,,,,3.0,0.0,NR,NR,4.0,0.0,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
9377,2021-07-25,2021-05-26,NJ,Hope Hall,,,,,,,12.0,0.0,NR,NR,13.0,0.0,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
9378,2021-07-25,2021-05-26,NJ,James A. Hemm House,,,,,,,1.0,0.0,NR,NR,1.0,0.0,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
9379,2021-07-25,2021-05-26,NJ,Kintock Bridgeton 1,,,,,,,10.0,0.0,NR,NR,11.0,0.0,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
9380,2021-07-25,2021-05-26,NJ,Kintock Bridgeton 2,,,,,,,14.0,0.0,NR,NR,14.0,0.0,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
9381,2021-07-25,2021-05-26,NJ,Kintock Newark,,,,,,,10.0,0.0,NR,NR,11.0,0.0,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
9382,2021-07-25,2021-05-26,NJ,The Harbor House,,,,,,,5.0,0.0,NR,NR,9.0,0.0,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
9383,2021-07-25,2021-05-26,NJ,Tully House,,,,,,,6.0,0.0,NR,NR,7.0,0.0,NR,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
9384,2021-07-25,2021-05-26,NJ,,,,,,,,,,,,,,,,275802.0,4553.0,52.0,8551.0,206169.0,2123.0,4876.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
9385,2021-07-26,2021-05-26,NJ,Adult Diagnostic and Treatment Center,18,0,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
9386,2021-07-26,2021-05-26,NJ,Bayside State Prison,477,0,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
9387,2021-07-26,2021-05-26,NJ,Central Reception and Assignment Facility,199,0,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
9388,2021-07-26,2021-05-26,NJ,Correctional Staff Training Academy,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
9389,2021-07-26,2021-05-26,NJ,Custody Recruitment Unit,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
9390,2021-07-26,2021-05-26,NJ,East Jersey State Prison,28,0,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
9391,2021-07-26,2021-05-26,NJ,Edna Mahan Correctional Facility for Women,36,0,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
9392,2021-07-26,2021-05-26,NJ,Garden State Youth Correctional Facility,154,0,140.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
9393,2021-07-26,2021-05-26,NJ,Mid-State Correctional Facility,8,0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
9394,2021-07-26,2021-05-26,NJ,New Jersey State Prison,71,1,148.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
9395,2021-07-26,2021-05-26,NJ,Northern State Prison,84,0,108.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
9396,2021-07-26,2021-05-26,NJ,South Woods State Prison,412,0,193.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
9397,2021-07-26,2021-05-26,NJ,Southern State Correctional Facility,132,0,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
9398,2021-07-26,2021-05-26,NJ,William H. Fauver Youth Correctional Facility,49,0,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
9399,2021-07-26,2021-05-26,NJ,Bo Robinson Assessment and Treatment,3,0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
9400,2021-07-26,2021-05-26,NJ,Clinton House,0,0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
9401,2021-07-26,2021-05-26,NJ,"CURA, Inc.",0,0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
9402,2021-07-26,2021-05-26,NJ,Fenwick House,1,0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
9403,2021-07-26,2021-05-26,NJ,Fletcher House,0,0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
9404,2021-07-26,2021-05-26,NJ,Garrett House,0,0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
9405,2021-07-26,2021-05-26,NJ,Hope Hall,0,0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
9406,2021-07-26,2021-05-26,NJ,James A. Hemm House,0,0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
9407,2021-07-26,2021-05-26,NJ,Kintock Bridgeton 1,0,0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
9408,2021-07-26,2021-05-26,NJ,Kintock Bridgeton 2,1,0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
9409,2021-07-26,2021-05-26,NJ,Kintock Newark,0,0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
9410,2021-07-26,2021-05-26,NJ,The Harbor House,1,0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
9411,2021-07-26,2021-05-26,NJ,Tully House,1,0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
9412,2021-07-26,2021-05-26,NJ,Adult Diagnostic and Treatment Center,,,,8.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
9413,2021-07-26,2021-05-26,NJ,Bayside State Prison,,,,5.0,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
9414,2021-07-26,2021-05-26,NJ,Central Reception and Assignment Facility,,,,7.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
9415,2021-07-26,2021-05-26,NJ,Correctional Staff Training Academy,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
9416,2021-07-26,2021-05-26,NJ,Custody Recruitment Unit,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
9417,2021-07-26,2021-05-26,NJ,East Jersey State Prison,,,,7.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
9418,2021-07-26,2021-05-26,NJ,Edna Mahan Correctional Facility for Women,,,,6.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
9419,2021-07-26,2021-05-26,NJ,Garden State Youth Correctional Facility,,,,12.0,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
9420,2021-07-26,2021-05-26,NJ,Mid-State Correctional Facility,,,,4.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
9421,2021-07-26,2021-05-26,NJ,New Jersey State Prison,,,,9.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
9422,2021-07-26,2021-05-26,NJ,Northern State Prison,,,,16.0,0.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
9423,2021-07-26,2021-05-26,NJ,South Woods State Prison,,,,23.0,0.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
9424,2021-07-26,2021-05-26,NJ,Southern State Correctional Facility,,,,9.0,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
9425,2021-07-26,2021-05-26,NJ,William H. Fauver Youth Correctional Facility,,,,2.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
9426,2021-07-26,2021-05-26,NJ,Bo Robinson Assessment and Treatment,,,,2.0,0.0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
9427,2021-07-26,2021-05-26,NJ,Clinton House,,,,0.0,0.0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
9428,2021-07-26,2021-05-26,NJ,Columbus House,,,,0.0,0.0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
9429,2021-07-26,2021-05-26,NJ,"CURA, Inc.",,,,1.0,0.0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
9430,2021-07-26,2021-05-26,NJ,Fenwick House,,,,0.0,0.0,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/NJ.csv
