Unnamed: 0,scrapedate,lastupdated,stateagency,facility,fac_inc_tested,fac_inc_positive,fac_inc_deaths,fac_inc_deathsconfirmed,fac_inc_deathspending,fac_inc_negative,fac_inc_pending,fac_inc_recovered,fac_inc_population,sum_staff_positive,sum_staff_recovered,sum_staff_deaths,sum_inc_ppositive,sum_inc_vaccinations,facility_bjs,fac_state,fac_inc_pop,fac_address,fac_zip,sum_inc_positive,sum_inc_deaths,sum_inc_tested,match,bjs_fac_state,bjs_fac_id,bjs_fac_id2,bjs_fac_name,bjs_fac_address1,bjs_fac_city,bjs_fac_stateab,bjs_fac_zip1,bjs_fac_gender,bjs_fac_security,bjs_fac_securityother,bjs_fac_leave,bjs_fac_operator,bjs_fac_malepop,bjs_fac_femalepop,bjs_fac_linked,bjs_fac_linktxt,bjs_fac_changeuse,bjs_fac_changeclose,bjs_fac_notes,oldnew,state
1948,2021-04-17,4/16/2021,AZ,CACF,1198.0,69.0,3.0,3.0,0.0,1129.0,0.0,66.0,1277.0,,,,,,,,,"1401 E. DIVERSION DAM RD, FLORENCE, AZ 85132",,12266.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
1949,2021-04-17,4/16/2021,AZ,Douglas,2166.0,1163.0,0.0,0.0,0.0,1003.0,0.0,1163.0,1817.0,,,,,,,,,6911 NORTH BDI BOULEVARD,,12266.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
1950,2021-04-17,4/16/2021,AZ,Eyman,5498.0,2028.0,10.0,5.0,5.0,3470.0,0.0,2010.0,5226.0,,,,,,,,,4374 EAST BUTTE AVENUE,,12266.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
1951,2021-04-17,4/16/2021,AZ,Yuma,4771.0,2014.0,6.0,5.0,1.0,2757.0,0.0,2003.0,4195.0,,,,,,,,,7125 EAST JUAN SANCHEZ BLVD,,12266.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
1952,2021-04-17,4/16/2021,AZ,Phoenix West,371.0,44.0,1.0,1.0,0.0,327.0,0.0,43.0,465.0,,,,,,,,,"3402 WEST COCOPAH, PHOENIX, AZ 85009",,12266.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
1953,2021-04-17,4/16/2021,AZ,Red Rock,1662.0,119.0,0.0,0.0,0.0,1543.0,0.0,119.0,1984.0,,,,,,,,,"1750 East Arica Road, Eloy, AZ 85131",,12266.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
1954,2021-04-17,4/16/2021,AZ,Phoenix,5651.0,652.0,0.0,0.0,0.0,4999.0,0.0,652.0,559.0,,,,,,,,,2500 E. VAN BUREN STREET,,12266.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
1955,2021-04-17,4/16/2021,AZ,Perryville,4878.0,380.0,1.0,0.0,1.0,4498.0,0.0,338.0,3499.0,,,,,,,,,2014 N. CITRUS ROAD,,12266.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
1956,2021-04-17,4/16/2021,AZ,MRC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,"24601 N 29th Avenue Phoenix, AZ 85027",,12266.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
1957,2021-04-17,4/16/2021,AZ,Lewis,4456.0,1303.0,2.0,2.0,0.0,3153.0,0.0,1301.0,4524.0,,,,,,,,,26700 SOUTH HIGHWAY 85,,12266.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
1958,2021-04-17,4/16/2021,AZ,Kingman,2668.0,653.0,5.0,3.0,2.0,2015.0,0.0,648.0,2540.0,,,,,,,,,"4626 W. ENGLISH DRIVE, GOLDEN VALLEY, AZ 86414",,12266.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
1959,2021-04-17,4/16/2021,AZ,Florence West,494.0,45.0,0.0,0.0,0.0,449.0,0.0,45.0,576.0,,,,,,,,,"915 EAST DIVERSION DAM ROAD, FLORENCE, AZ 85132",,12266.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
1960,2021-04-17,4/16/2021,AZ,PRC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1000 FAIRGROUNDS ROAD,,12266.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
1961,2021-04-17,4/16/2021,AZ,Florence,3268.0,441.0,13.0,12.0,1.0,2827.0,0.0,427.0,2706.0,,,,,,,,,1305 EAST BUTTE AVENUE,,12266.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
1962,2021-04-17,4/16/2021,AZ,Winslow,1305.0,246.0,0.0,0.0,0.0,1059.0,0.0,244.0,1116.0,,,,,,,,,2100 SOUTH HWY 87,,12266.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
1963,2021-04-17,4/16/2021,AZ,Tucson,5948.0,2241.0,13.0,12.0,1.0,3707.0,0.0,2223.0,4631.0,,,,,,,,,10000 SOUTH WILMOT,,12266.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
1964,2021-04-17,4/16/2021,AZ,Marana,351.0,22.0,0.0,0.0,0.0,329.0,0.0,22.0,345.0,,,,,,,,,"12610 W SILVERBELL ROAD, MARANA, AZ 85653",85653.0,12266.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
1965,2021-04-17,4/16/2021,AZ,,,,,,,,,,,2754.0,2739.0,NR,0.335,,,,,,,12266.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
1966,2021-04-18,4/16/2021,AZ,Safford,1624.0,846.0,0.0,0.0,0.0,778.0,0.0,846.0,1160.0,,,,,,,,,896 SOUTH COOK ROAD,,12266.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
1967,2021-04-18,4/16/2021,AZ,CACF,1198.0,69.0,3.0,3.0,0.0,1129.0,0.0,66.0,1277.0,,,,,,,,,"1401 E. DIVERSION DAM RD, FLORENCE, AZ 85132",,12266.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
1968,2021-04-18,4/16/2021,AZ,Douglas,2166.0,1163.0,0.0,0.0,0.0,1003.0,0.0,1163.0,1817.0,,,,,,,,,6911 NORTH BDI BOULEVARD,,12266.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
1969,2021-04-18,4/16/2021,AZ,Eyman,5498.0,2028.0,10.0,5.0,5.0,3470.0,0.0,2010.0,5226.0,,,,,,,,,4374 EAST BUTTE AVENUE,,12266.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
1970,2021-04-18,4/16/2021,AZ,Yuma,4771.0,2014.0,6.0,5.0,1.0,2757.0,0.0,2003.0,4195.0,,,,,,,,,7125 EAST JUAN SANCHEZ BLVD,,12266.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
1971,2021-04-18,4/16/2021,AZ,Phoenix West,371.0,44.0,1.0,1.0,0.0,327.0,0.0,43.0,465.0,,,,,,,,,"3402 WEST COCOPAH, PHOENIX, AZ 85009",,12266.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
1972,2021-04-18,4/16/2021,AZ,Red Rock,1662.0,119.0,0.0,0.0,0.0,1543.0,0.0,119.0,1984.0,,,,,,,,,"1750 East Arica Road, Eloy, AZ 85131",,12266.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
1973,2021-04-18,4/16/2021,AZ,Phoenix,5651.0,652.0,0.0,0.0,0.0,4999.0,0.0,652.0,559.0,,,,,,,,,2500 E. VAN BUREN STREET,,12266.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
1974,2021-04-18,4/16/2021,AZ,Perryville,4878.0,380.0,1.0,0.0,1.0,4498.0,0.0,338.0,3499.0,,,,,,,,,2014 N. CITRUS ROAD,,12266.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
1975,2021-04-18,4/16/2021,AZ,MRC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,"24601 N 29th Avenue Phoenix, AZ 85027",,12266.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
1976,2021-04-18,4/16/2021,AZ,Lewis,4456.0,1303.0,2.0,2.0,0.0,3153.0,0.0,1301.0,4524.0,,,,,,,,,26700 SOUTH HIGHWAY 85,,12266.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
1977,2021-04-18,4/16/2021,AZ,Kingman,2668.0,653.0,5.0,3.0,2.0,2015.0,0.0,648.0,2540.0,,,,,,,,,"4626 W. ENGLISH DRIVE, GOLDEN VALLEY, AZ 86414",,12266.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
1978,2021-04-18,4/16/2021,AZ,Florence West,494.0,45.0,0.0,0.0,0.0,449.0,0.0,45.0,576.0,,,,,,,,,"915 EAST DIVERSION DAM ROAD, FLORENCE, AZ 85132",,12266.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
1979,2021-04-18,4/16/2021,AZ,PRC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1000 FAIRGROUNDS ROAD,,12266.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
1980,2021-04-18,4/16/2021,AZ,Florence,3268.0,441.0,13.0,12.0,1.0,2827.0,0.0,427.0,2706.0,,,,,,,,,1305 EAST BUTTE AVENUE,,12266.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
1981,2021-04-18,4/16/2021,AZ,Winslow,1305.0,246.0,0.0,0.0,0.0,1059.0,0.0,244.0,1116.0,,,,,,,,,2100 SOUTH HWY 87,,12266.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
1982,2021-04-18,4/16/2021,AZ,Tucson,5948.0,2241.0,13.0,12.0,1.0,3707.0,0.0,2223.0,4631.0,,,,,,,,,10000 SOUTH WILMOT,,12266.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
1983,2021-04-18,4/16/2021,AZ,Marana,351.0,22.0,0.0,0.0,0.0,329.0,0.0,22.0,345.0,,,,,,,,,"12610 W SILVERBELL ROAD, MARANA, AZ 85653",85653.0,12266.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
1984,2021-04-18,4/16/2021,AZ,,,,,,,,,,,2754.0,2739.0,NR,0.335,,,,,,,12266.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
1985,2021-04-19,4/16/2021,AZ,Safford,1624.0,846.0,0.0,0.0,0.0,778.0,0.0,846.0,1160.0,,,,,,,,,896 SOUTH COOK ROAD,,12266.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
1986,2021-04-19,4/16/2021,AZ,CACF,1198.0,69.0,3.0,3.0,0.0,1129.0,0.0,66.0,1277.0,,,,,,,,,"1401 E. DIVERSION DAM RD, FLORENCE, AZ 85132",,12266.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
1987,2021-04-19,4/16/2021,AZ,Douglas,2166.0,1163.0,0.0,0.0,0.0,1003.0,0.0,1163.0,1817.0,,,,,,,,,6911 NORTH BDI BOULEVARD,,12266.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
1988,2021-04-19,4/16/2021,AZ,Eyman,5498.0,2028.0,10.0,5.0,5.0,3470.0,0.0,2010.0,5226.0,,,,,,,,,4374 EAST BUTTE AVENUE,,12266.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
1989,2021-04-19,4/16/2021,AZ,Yuma,4771.0,2014.0,6.0,5.0,1.0,2757.0,0.0,2003.0,4195.0,,,,,,,,,7125 EAST JUAN SANCHEZ BLVD,,12266.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
1990,2021-04-19,4/16/2021,AZ,Phoenix West,371.0,44.0,1.0,1.0,0.0,327.0,0.0,43.0,465.0,,,,,,,,,"3402 WEST COCOPAH, PHOENIX, AZ 85009",,12266.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
1991,2021-04-19,4/16/2021,AZ,Red Rock,1662.0,119.0,0.0,0.0,0.0,1543.0,0.0,119.0,1984.0,,,,,,,,,"1750 East Arica Road, Eloy, AZ 85131",,12266.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
1992,2021-04-19,4/16/2021,AZ,Phoenix,5651.0,652.0,0.0,0.0,0.0,4999.0,0.0,652.0,559.0,,,,,,,,,2500 E. VAN BUREN STREET,,12266.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
1993,2021-04-19,4/16/2021,AZ,Perryville,4878.0,380.0,1.0,0.0,1.0,4498.0,0.0,338.0,3499.0,,,,,,,,,2014 N. CITRUS ROAD,,12266.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
1994,2021-04-19,4/16/2021,AZ,MRC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,"24601 N 29th Avenue Phoenix, AZ 85027",,12266.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
1995,2021-04-19,4/16/2021,AZ,Lewis,4456.0,1303.0,2.0,2.0,0.0,3153.0,0.0,1301.0,4524.0,,,,,,,,,26700 SOUTH HIGHWAY 85,,12266.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
1996,2021-04-19,4/16/2021,AZ,Kingman,2668.0,653.0,5.0,3.0,2.0,2015.0,0.0,648.0,2540.0,,,,,,,,,"4626 W. ENGLISH DRIVE, GOLDEN VALLEY, AZ 86414",,12266.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
1997,2021-04-19,4/16/2021,AZ,Florence West,494.0,45.0,0.0,0.0,0.0,449.0,0.0,45.0,576.0,,,,,,,,,"915 EAST DIVERSION DAM ROAD, FLORENCE, AZ 85132",,12266.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
1998,2021-04-19,4/16/2021,AZ,PRC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1000 FAIRGROUNDS ROAD,,12266.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
1999,2021-04-19,4/16/2021,AZ,Florence,3268.0,441.0,13.0,12.0,1.0,2827.0,0.0,427.0,2706.0,,,,,,,,,1305 EAST BUTTE AVENUE,,12266.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
2000,2021-04-19,4/16/2021,AZ,Winslow,1305.0,246.0,0.0,0.0,0.0,1059.0,0.0,244.0,1116.0,,,,,,,,,2100 SOUTH HWY 87,,12266.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
2001,2021-04-19,4/16/2021,AZ,Tucson,5948.0,2241.0,13.0,12.0,1.0,3707.0,0.0,2223.0,4631.0,,,,,,,,,10000 SOUTH WILMOT,,12266.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
2002,2021-04-19,4/16/2021,AZ,Marana,351.0,22.0,0.0,0.0,0.0,329.0,0.0,22.0,345.0,,,,,,,,,"12610 W SILVERBELL ROAD, MARANA, AZ 85653",85653.0,12266.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
2003,2021-04-19,4/16/2021,AZ,,,,,,,,,,,2754.0,2739.0,NR,0.335,,,,,,,12266.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
2004,2021-04-20,4/19/2021,AZ,Safford,1626.0,846.0,0.0,0.0,0.0,780.0,0.0,846.0,1157.0,,,,,,,,,896 SOUTH COOK ROAD,,12268.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
2005,2021-04-20,4/19/2021,AZ,CACF,1198.0,69.0,3.0,3.0,0.0,1129.0,0.0,66.0,1277.0,,,,,,,,,"1401 E. DIVERSION DAM RD, FLORENCE, AZ 85132",,12268.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
2006,2021-04-20,4/19/2021,AZ,Douglas,2166.0,1163.0,0.0,0.0,0.0,1003.0,0.0,1163.0,1813.0,,,,,,,,,6911 NORTH BDI BOULEVARD,,12268.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
2007,2021-04-20,4/19/2021,AZ,Eyman,5497.0,2029.0,10.0,5.0,5.0,3468.0,0.0,2010.0,5226.0,,,,,,,,,4374 EAST BUTTE AVENUE,,12268.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
2008,2021-04-20,4/19/2021,AZ,Yuma,4768.0,2014.0,6.0,5.0,1.0,2754.0,,2003.0,4187.0,,,,,,,,,7125 EAST JUAN SANCHEZ BLVD,,12268.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
2009,2021-04-20,4/19/2021,AZ,Phoenix West,371.0,44.0,1.0,1.0,0.0,327.0,0.0,43.0,464.0,,,,,,,,,"3402 WEST COCOPAH, PHOENIX, AZ 85009",,12268.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
2010,2021-04-20,4/19/2021,AZ,Red Rock,1662.0,119.0,0.0,0.0,0.0,1543.0,0.0,119.0,1975.0,,,,,,,,,"1750 East Arica Road, Eloy, AZ 85131",,12268.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
2011,2021-04-20,4/19/2021,AZ,Phoenix,5650.0,652.0,0.0,0.0,0.0,4998.0,0.0,652.0,518.0,,,,,,,,,2500 E. VAN BUREN STREET,,12268.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
2012,2021-04-20,4/19/2021,AZ,Perryville,4886.0,381.0,1.0,0.0,1.0,4505.0,0.0,338.0,3490.0,,,,,,,,,2014 N. CITRUS ROAD,,12268.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
2013,2021-04-20,4/19/2021,AZ,MRC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,"24601 N 29th Avenue Phoenix, AZ 85027",,12268.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
2014,2021-04-20,4/19/2021,AZ,Lewis,4455.0,1303.0,2.0,2.0,0.0,3152.0,0.0,1301.0,4567.0,,,,,,,,,26700 SOUTH HIGHWAY 85,,12268.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
2015,2021-04-20,4/19/2021,AZ,Kingman,2666.0,653.0,5.0,3.0,2.0,2013.0,0.0,648.0,2536.0,,,,,,,,,"4626 W. ENGLISH DRIVE, GOLDEN VALLEY, AZ 86414",,12268.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
2016,2021-04-20,4/19/2021,AZ,Florence West,493.0,45.0,0.0,0.0,0.0,448.0,0.0,45.0,575.0,,,,,,,,,"915 EAST DIVERSION DAM ROAD, FLORENCE, AZ 85132",,12268.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
2017,2021-04-20,4/19/2021,AZ,PRC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1000 FAIRGROUNDS ROAD,,12268.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
2018,2021-04-20,4/19/2021,AZ,Florence,3267.0,441.0,13.0,12.0,1.0,2826.0,0.0,427.0,2700.0,,,,,,,,,1305 EAST BUTTE AVENUE,,12268.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
2019,2021-04-20,4/19/2021,AZ,Winslow,1305.0,246.0,0.0,0.0,0.0,1059.0,0.0,245.0,1115.0,,,,,,,,,2100 SOUTH HWY 87,,12268.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
2020,2021-04-20,4/19/2021,AZ,Tucson,5962.0,2241.0,13.0,12.0,1.0,3721.0,0.0,2223.0,4622.0,,,,,,,,,10000 SOUTH WILMOT,,12268.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
2021,2021-04-20,4/19/2021,AZ,Marana,351.0,22.0,0.0,0.0,0.0,329.0,0.0,22.0,343.0,,,,,,,,,"12610 W SILVERBELL ROAD, MARANA, AZ 85653",85653.0,12268.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
2022,2021-04-20,4/19/2021,AZ,,,,,,,,,,,2754.0,2739.0,NR,0.3355,,,,,,,12268.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
2023,2021-04-21,4/20/2021,AZ,Safford,1626.0,846.0,0.0,0.0,0.0,780.0,0.0,846.0,1152.0,,,,,,,,,896 SOUTH COOK ROAD,,12268.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
2024,2021-04-21,4/20/2021,AZ,CACF,1198.0,69.0,3.0,3.0,0.0,1129.0,0.0,66.0,1277.0,,,,,,,,,"1401 E. DIVERSION DAM RD, FLORENCE, AZ 85132",,12268.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
2025,2021-04-21,4/20/2021,AZ,Douglas,2166.0,1163.0,0.0,0.0,0.0,1003.0,0.0,1163.0,1812.0,,,,,,,,,6911 NORTH BDI BOULEVARD,,12268.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
2026,2021-04-21,4/20/2021,AZ,Eyman,5497.0,2029.0,10.0,5.0,5.0,3468.0,0.0,2010.0,5237.0,,,,,,,,,4374 EAST BUTTE AVENUE,,12268.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
2027,2021-04-21,4/20/2021,AZ,Yuma,4768.0,2014.0,6.0,5.0,1.0,2754.0,,2003.0,4185.0,,,,,,,,,7125 EAST JUAN SANCHEZ BLVD,,12268.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
2028,2021-04-21,4/20/2021,AZ,Phoenix West,371.0,44.0,1.0,1.0,0.0,327.0,0.0,43.0,472.0,,,,,,,,,"3402 WEST COCOPAH, PHOENIX, AZ 85009",,12268.0,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/AZ.csv
