Unnamed: 0,scrapedate,lastupdated,stateagency,facility,fac_inc_asymptomatic,fac_inc_symptomatic,fac_inc_deaths,fac_staff_positivecorrectional,fac_staff_positivecontract,sum_inc_tested,sum_inc_recovered,sum_inc_positive,sum_staff_recovered,sum_staff_positive,sum_staff_deaths,sum_inc_vaccinations_dose1,sum_inc_vaccinations_dose2,sum_staff_vaccinations_dose1,sum_staff_vaccinations_dose2,facility_bjs,fac_state,fac_inc_positive,fac_staff_positive,fac_inc_recovered,fac_inc_active,fac_inc_activeasymptomatic,fac_inc_activesymptomatic,fac_staff_recovered,fac_staff_active,fac_address,fac_zip,sum_inc_deaths,sum_inc_vaccinated,sum_staff_vaccinated,match,bjs_fac_state,bjs_fac_id,bjs_fac_id2,bjs_fac_name,bjs_fac_address1,bjs_fac_city,bjs_fac_stateab,bjs_fac_zip1,bjs_fac_zip2,bjs_fac_gender,bjs_fac_security,bjs_fac_leave,bjs_fac_operator,bjs_fac_malepop,bjs_fac_femalepop,bjs_fac_linked,bjs_fac_linktxt,bjs_fac_changeuse,bjs_fac_changeclose,oldnew,sum_inc_pvaccinated_dose1,sum_inc_vaccinations_booster,state
1170,2021-05-15,5/3/2021,DE,James T. Vaughn Correctional Center,0,0,8,1,1,,,,,,,,,,,,,,,,,,,,,"1181 Paddock Road Smyrna, DE 19977",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
1171,2021-05-15,5/3/2021,DE,Howard R. Young Correctional Institution,4,0,0,2,2,,,,,,,,,,,,,,,,,,,,,"1301 E. 12th Street Wilmington, DE 19802",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
1172,2021-05-15,5/3/2021,DE,Delores J. Baylor Woman's Correctional Institution,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,"660 Baylor Blvd, New Castle, DE 19720",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
1173,2021-05-15,5/3/2021,DE,Sussex Correctional Institution,1,0,5,0,0,,,,,,,,,,,,,,,,,,,,,"23203 Dupont Blvd Georgetown, DE 19947",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
1174,2021-05-15,5/3/2021,DE,Sussex Community Corrections,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,"23207 Dupont Blvd. Georgetown, DE 19947",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
1175,2021-05-15,5/3/2021,DE,Morris Community Corrections Center,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,,,"300 Water Street Dover, DE 19904",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
1176,2021-05-15,5/3/2021,DE,Hazel D. Plant Woman's Treatment Facility,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,"620 Baylor Boulevard, New Castle, DE 19720",19720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
1177,2021-05-15,5/3/2021,DE,Plummer Community Corrections,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,"38 Todds Lane Wilmington, DE 19802",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
1178,2021-05-15,5/3/2021,DE,,,,,,,NR,1969.0,1987.0,754.0,761.0,NR,2020,998,1280,1116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
1179,2021-05-16,5/3/2021,DE,James T. Vaughn Correctional Center,0,0,8,1,1,,,,,,,,,,,,,,,,,,,,,"1181 Paddock Road Smyrna, DE 19977",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
1180,2021-05-16,5/3/2021,DE,Howard R. Young Correctional Institution,4,0,0,2,2,,,,,,,,,,,,,,,,,,,,,"1301 E. 12th Street Wilmington, DE 19802",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
1181,2021-05-16,5/3/2021,DE,Delores J. Baylor Woman's Correctional Institution,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,"660 Baylor Blvd, New Castle, DE 19720",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
1182,2021-05-16,5/3/2021,DE,Sussex Correctional Institution,1,0,5,0,0,,,,,,,,,,,,,,,,,,,,,"23203 Dupont Blvd Georgetown, DE 19947",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
1183,2021-05-16,5/3/2021,DE,Sussex Community Corrections,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,"23207 Dupont Blvd. Georgetown, DE 19947",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
1184,2021-05-16,5/3/2021,DE,Morris Community Corrections Center,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,,,"300 Water Street Dover, DE 19904",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
1185,2021-05-16,5/3/2021,DE,Hazel D. Plant Woman's Treatment Facility,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,"620 Baylor Boulevard, New Castle, DE 19720",19720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
1186,2021-05-16,5/3/2021,DE,Plummer Community Corrections,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,"38 Todds Lane Wilmington, DE 19802",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
1187,2021-05-16,5/3/2021,DE,,,,,,,NR,1969.0,1987.0,754.0,761.0,NR,2020,998,1280,1116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
1188,2021-05-17,5/3/2021,DE,James T. Vaughn Correctional Center,0,0,8,1,1,,,,,,,,,,,,,,,,,,,,,"1181 Paddock Road Smyrna, DE 19977",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
1189,2021-05-17,5/3/2021,DE,Howard R. Young Correctional Institution,4,0,0,2,2,,,,,,,,,,,,,,,,,,,,,"1301 E. 12th Street Wilmington, DE 19802",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
1190,2021-05-17,5/3/2021,DE,Delores J. Baylor Woman's Correctional Institution,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,"660 Baylor Blvd, New Castle, DE 19720",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
1191,2021-05-17,5/3/2021,DE,Sussex Correctional Institution,1,0,5,0,0,,,,,,,,,,,,,,,,,,,,,"23203 Dupont Blvd Georgetown, DE 19947",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
1192,2021-05-17,5/3/2021,DE,Sussex Community Corrections,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,"23207 Dupont Blvd. Georgetown, DE 19947",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
1193,2021-05-17,5/3/2021,DE,Morris Community Corrections Center,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,,,"300 Water Street Dover, DE 19904",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
1194,2021-05-17,5/3/2021,DE,Hazel D. Plant Woman's Treatment Facility,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,"620 Baylor Boulevard, New Castle, DE 19720",19720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
1195,2021-05-17,5/3/2021,DE,Plummer Community Corrections,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,"38 Todds Lane Wilmington, DE 19802",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
1196,2021-05-17,5/3/2021,DE,,,,,,,NR,1969.0,1987.0,754.0,761.0,NR,2020,998,1280,1116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
1197,2021-05-18,5/3/2021,DE,James T. Vaughn Correctional Center,0,0,8,1,1,,,,,,,,,,,,,,,,,,,,,"1181 Paddock Road Smyrna, DE 19977",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
1198,2021-05-18,5/3/2021,DE,Howard R. Young Correctional Institution,4,0,0,2,2,,,,,,,,,,,,,,,,,,,,,"1301 E. 12th Street Wilmington, DE 19802",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
1199,2021-05-18,5/3/2021,DE,Delores J. Baylor Woman's Correctional Institution,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,"660 Baylor Blvd, New Castle, DE 19720",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
1200,2021-05-18,5/3/2021,DE,Sussex Correctional Institution,1,0,5,0,0,,,,,,,,,,,,,,,,,,,,,"23203 Dupont Blvd Georgetown, DE 19947",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
1201,2021-05-18,5/3/2021,DE,Sussex Community Corrections,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,"23207 Dupont Blvd. Georgetown, DE 19947",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
1202,2021-05-18,5/3/2021,DE,Morris Community Corrections Center,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,,,"300 Water Street Dover, DE 19904",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
1203,2021-05-18,5/3/2021,DE,Hazel D. Plant Woman's Treatment Facility,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,"620 Baylor Boulevard, New Castle, DE 19720",19720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
1204,2021-05-18,5/3/2021,DE,Plummer Community Corrections,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,"38 Todds Lane Wilmington, DE 19802",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
1205,2021-05-18,5/3/2021,DE,,,,,,,NR,1969.0,1987.0,754.0,761.0,NR,2020,998,1280,1116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
1206,2021-05-19,5/3/2021,DE,James T. Vaughn Correctional Center,0,0,8,1,1,,,,,,,,,,,,,,,,,,,,,"1181 Paddock Road Smyrna, DE 19977",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
1207,2021-05-19,5/3/2021,DE,Howard R. Young Correctional Institution,4,0,0,2,2,,,,,,,,,,,,,,,,,,,,,"1301 E. 12th Street Wilmington, DE 19802",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
1208,2021-05-19,5/3/2021,DE,Delores J. Baylor Woman's Correctional Institution,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,"660 Baylor Blvd, New Castle, DE 19720",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
1209,2021-05-19,5/3/2021,DE,Sussex Correctional Institution,1,0,5,0,0,,,,,,,,,,,,,,,,,,,,,"23203 Dupont Blvd Georgetown, DE 19947",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
1210,2021-05-19,5/3/2021,DE,Sussex Community Corrections,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,"23207 Dupont Blvd. Georgetown, DE 19947",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
1211,2021-05-19,5/3/2021,DE,Morris Community Corrections Center,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,,,"300 Water Street Dover, DE 19904",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
1212,2021-05-19,5/3/2021,DE,Hazel D. Plant Woman's Treatment Facility,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,"620 Baylor Boulevard, New Castle, DE 19720",19720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
1213,2021-05-19,5/3/2021,DE,Plummer Community Corrections,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,"38 Todds Lane Wilmington, DE 19802",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
1214,2021-05-19,5/3/2021,DE,,,,,,,NR,1969.0,1987.0,754.0,761.0,NR,2020,998,1280,1116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
1215,2021-05-20,5/3/2021,DE,James T. Vaughn Correctional Center,0,0,8,1,1,,,,,,,,,,,,,,,,,,,,,"1181 Paddock Road Smyrna, DE 19977",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
1216,2021-05-20,5/3/2021,DE,Howard R. Young Correctional Institution,4,0,0,2,2,,,,,,,,,,,,,,,,,,,,,"1301 E. 12th Street Wilmington, DE 19802",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
1217,2021-05-20,5/3/2021,DE,Delores J. Baylor Woman's Correctional Institution,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,"660 Baylor Blvd, New Castle, DE 19720",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
1218,2021-05-20,5/3/2021,DE,Sussex Correctional Institution,1,0,5,0,0,,,,,,,,,,,,,,,,,,,,,"23203 Dupont Blvd Georgetown, DE 19947",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
1219,2021-05-20,5/3/2021,DE,Sussex Community Corrections,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,"23207 Dupont Blvd. Georgetown, DE 19947",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
1220,2021-05-20,5/3/2021,DE,Morris Community Corrections Center,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,,,"300 Water Street Dover, DE 19904",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
1221,2021-05-20,5/3/2021,DE,Hazel D. Plant Woman's Treatment Facility,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,"620 Baylor Boulevard, New Castle, DE 19720",19720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
1222,2021-05-20,5/3/2021,DE,Plummer Community Corrections,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,"38 Todds Lane Wilmington, DE 19802",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
1223,2021-05-20,5/3/2021,DE,,,,,,,NR,1969.0,1987.0,754.0,761.0,NR,2020,998,1280,1116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
1224,2021-05-21,5/3/2021,DE,James T. Vaughn Correctional Center,0,0,8,1,1,,,,,,,,,,,,,,,,,,,,,"1181 Paddock Road Smyrna, DE 19977",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
1225,2021-05-21,5/3/2021,DE,Howard R. Young Correctional Institution,4,0,0,2,2,,,,,,,,,,,,,,,,,,,,,"1301 E. 12th Street Wilmington, DE 19802",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
1226,2021-05-21,5/3/2021,DE,Delores J. Baylor Woman's Correctional Institution,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,"660 Baylor Blvd, New Castle, DE 19720",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
1227,2021-05-21,5/3/2021,DE,Sussex Correctional Institution,1,0,5,0,0,,,,,,,,,,,,,,,,,,,,,"23203 Dupont Blvd Georgetown, DE 19947",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
1228,2021-05-21,5/3/2021,DE,Sussex Community Corrections,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,"23207 Dupont Blvd. Georgetown, DE 19947",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
1229,2021-05-21,5/3/2021,DE,Morris Community Corrections Center,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,,,"300 Water Street Dover, DE 19904",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
1230,2021-05-21,5/3/2021,DE,Hazel D. Plant Woman's Treatment Facility,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,"620 Baylor Boulevard, New Castle, DE 19720",19720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
1231,2021-05-21,5/3/2021,DE,Plummer Community Corrections,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,"38 Todds Lane Wilmington, DE 19802",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
1232,2021-05-21,5/3/2021,DE,,,,,,,NR,1969.0,1987.0,754.0,761.0,NR,2020,998,1280,1116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
1233,2021-05-22,5/21/2021,DE,James T. Vaughn Correctional Center,0,0,8,1,0,,,,,,,,,,,,,,,,,,,,,"1181 Paddock Road Smyrna, DE 19977",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
1234,2021-05-22,5/21/2021,DE,Howard R. Young Correctional Institution,3,0,0,2,0,,,,,,,,,,,,,,,,,,,,,"1301 E. 12th Street Wilmington, DE 19802",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
1235,2021-05-22,5/21/2021,DE,Delores J. Baylor Woman's Correctional Institution,2,0,0,1,0,,,,,,,,,,,,,,,,,,,,,"660 Baylor Blvd, New Castle, DE 19720",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
1236,2021-05-22,5/21/2021,DE,Sussex Correctional Institution,0,0,5,0,0,,,,,,,,,,,,,,,,,,,,,"23203 Dupont Blvd Georgetown, DE 19947",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
1237,2021-05-22,5/21/2021,DE,Sussex Community Corrections,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,"23207 Dupont Blvd. Georgetown, DE 19947",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
1238,2021-05-22,5/21/2021,DE,Morris Community Corrections Center,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,,,"300 Water Street Dover, DE 19904",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
1239,2021-05-22,5/21/2021,DE,Hazel D. Plant Woman's Treatment Facility,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,"620 Baylor Boulevard, New Castle, DE 19720",19720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
1240,2021-05-22,5/21/2021,DE,Plummer Community Corrections,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,"38 Todds Lane Wilmington, DE 19802",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
1241,2021-05-22,5/21/2021,DE,,,,,,,NR,1974.0,1992.0,668.0,672.0,NR,2217,1793,1283,1128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
1242,2021-05-23,5/21/2021,DE,James T. Vaughn Correctional Center,0,0,8,1,0,,,,,,,,,,,,,,,,,,,,,"1181 Paddock Road Smyrna, DE 19977",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
1243,2021-05-23,5/21/2021,DE,Howard R. Young Correctional Institution,3,0,0,2,0,,,,,,,,,,,,,,,,,,,,,"1301 E. 12th Street Wilmington, DE 19802",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
1244,2021-05-23,5/21/2021,DE,Delores J. Baylor Woman's Correctional Institution,2,0,0,1,0,,,,,,,,,,,,,,,,,,,,,"660 Baylor Blvd, New Castle, DE 19720",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
1245,2021-05-23,5/21/2021,DE,Sussex Correctional Institution,0,0,5,0,0,,,,,,,,,,,,,,,,,,,,,"23203 Dupont Blvd Georgetown, DE 19947",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
1246,2021-05-23,5/21/2021,DE,Sussex Community Corrections,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,"23207 Dupont Blvd. Georgetown, DE 19947",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
1247,2021-05-23,5/21/2021,DE,Morris Community Corrections Center,NR,NR,NR,NR,NR,,,,,,,,,,,,,,,,,,,,,"300 Water Street Dover, DE 19904",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
1248,2021-05-23,5/21/2021,DE,Hazel D. Plant Woman's Treatment Facility,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,"620 Baylor Boulevard, New Castle, DE 19720",19720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
1249,2021-05-23,5/21/2021,DE,Plummer Community Corrections,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,"38 Todds Lane Wilmington, DE 19802",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
1250,2021-05-23,5/21/2021,DE,,,,,,,NR,1974.0,1992.0,668.0,672.0,NR,2217,1793,1283,1128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
1251,2021-05-24,5/21/2021,DE,James T. Vaughn Correctional Center,0,0,8,1,0,,,,,,,,,,,,,,,,,,,,,"1181 Paddock Road Smyrna, DE 19977",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
1252,2021-05-24,5/21/2021,DE,Howard R. Young Correctional Institution,3,0,0,2,0,,,,,,,,,,,,,,,,,,,,,"1301 E. 12th Street Wilmington, DE 19802",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
1253,2021-05-24,5/21/2021,DE,Delores J. Baylor Woman's Correctional Institution,2,0,0,1,0,,,,,,,,,,,,,,,,,,,,,"660 Baylor Blvd, New Castle, DE 19720",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
1254,2021-05-24,5/21/2021,DE,Sussex Correctional Institution,0,0,5,0,0,,,,,,,,,,,,,,,,,,,,,"23203 Dupont Blvd Georgetown, DE 19947",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
1255,2021-05-24,5/21/2021,DE,Sussex Community Corrections,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,"23207 Dupont Blvd. Georgetown, DE 19947",,,,,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/DE.csv
