Unnamed: 0,scrapedate,lastupdated,stateagency,facility,fac_inc_positive,fac_inc_activeasymptomatic,sum_inc_tested,fac_inc_activesymptomatic,sum_inc_hospitalized,sum_inc_recovered,sum_inc_deaths,sum_staff_positive,sum_staff_active,sum_staff_vaccinatedfirstdose,sum_staff_vaccinatedseconddose,sum_inc_vaccinatedfirstdose,sum_inc_vaccinatedseconddose,sum_staff_deaths,facility_bjs,fac_state,fac_inc_recovered,fac_inc_negative,fac_inc_returned,fac_address,fac_zip,sum_inc_positive,sum_inc_vaccinated,sum_staff_vaccinated,match,bjs_fac_state,bjs_fac_id,bjs_fac_id2,bjs_fac_name,bjs_fac_address1,bjs_fac_city,bjs_fac_stateab,bjs_fac_zip1,bjs_fac_gender,bjs_fac_security,bjs_fac_leave,bjs_fac_operator,bjs_fac_malepop,bjs_fac_femalepop,bjs_fac_linked,bjs_fac_linktxt,bjs_fac_changeuse,bjs_fac_changeclose,oldnew,...1,state
2424,2021-06-09,6/8/2021,CT,Northern CI,15,,,,,,,,,,,,,,,,,,,287 BILTON ROAD,,4563.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
2425,2021-06-09,6/8/2021,CT,MacDougall-Walker Infirmary,29,,,,,,,,,,,,,,,,,,,"1153 East Street, South Suffield , CT 06080",,4563.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
2426,2021-06-09,6/8/2021,CT,Osborn CI,558,,,,,,,,,,,,,,,,,,,355 BILTON RD,,4563.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
2427,2021-06-09,6/8/2021,CT,Carl Robinson CI,402,,,,,,,,,,,,,,,,,,,285 SHAKER RD,,4563.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
2428,2021-06-09,6/8/2021,CT,Willard-Cybulski,109,2.0,,,,,,,,,,,,,,,,,,"391 Shaker Road Enfield , CT 06082",,4563.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
2429,2021-06-09,6/8/2021,CT,York CI,254,,,,,,,,,,,,,,,,,,,201 W MAIN STREET,,4563.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
2430,2021-06-09,6/8/2021,CT,,,,NR,20.0,0.0,4467.0,19.0,NR,5.0,2697.0,,4806.0,,NR,,,,,,,,4563.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
2431,2021-06-10,6/8/2021,CT,Bridgeport CC,394,1.0,,,,,,,,,,,,,,,,,,1106 N AVENUE,,4563.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
2432,2021-06-10,6/8/2021,CT,Brooklyn CI,154,,,,,,,,,,,,,,,,,,,"59 HARTFORD ROAD, BROOKLYN, CT 6234",,4563.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
2433,2021-06-10,6/8/2021,CT,Cheshire CI,408,,,,,,,,,,,,,,,,,,,900 HIGHLAND AVENUE,,4563.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
2434,2021-06-10,6/8/2021,CT,Corrigan-Radgowski,422,,,,,,,,,,,,,,,,,,,"986 Norwich-New London Turnpike Uncasville, CT 06382",,4563.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
2435,2021-06-10,6/8/2021,CT,Garner CI,177,,,,,,,,,,,,,,,,,,,50 NUNNAWAUK ROAD,,4563.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
2436,2021-06-10,6/8/2021,CT,Hartford CC,414,,,,,,,,,,,,,,,,,,,177 WESTON STREET,,4563.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
2437,2021-06-10,6/8/2021,CT,MacDougall-Walker,745,,,,,,,,,,,,,,,,,,,"1153 East Street, South Suffield , CT 06080",,4563.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
2438,2021-06-10,6/8/2021,CT,Manson Youth,30,2.0,,,,,,,,,,,,,,,,,,"42 Jarvis Street Cheshire, CT 06410",,4563.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
2439,2021-06-10,6/8/2021,CT,New Haven CC,452,6.0,,,,,,,,,,,,,,,,,,245 WALLEY AVENUE,,4563.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
2440,2021-06-10,6/8/2021,CT,Northern CI,15,,,,,,,,,,,,,,,,,,,287 BILTON ROAD,,4563.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
2441,2021-06-10,6/8/2021,CT,MacDougall-Walker Infirmary,29,,,,,,,,,,,,,,,,,,,"1153 East Street, South Suffield , CT 06080",,4563.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
2442,2021-06-10,6/8/2021,CT,Osborn CI,558,,,,,,,,,,,,,,,,,,,355 BILTON RD,,4563.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
2443,2021-06-10,6/8/2021,CT,Carl Robinson CI,402,,,,,,,,,,,,,,,,,,,285 SHAKER RD,,4563.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
2444,2021-06-10,6/8/2021,CT,Willard-Cybulski,109,2.0,,,,,,,,,,,,,,,,,,"391 Shaker Road Enfield , CT 06082",,4563.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
2445,2021-06-10,6/8/2021,CT,York CI,254,,,,,,,,,,,,,,,,,,,201 W MAIN STREET,,4563.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
2446,2021-06-10,6/8/2021,CT,,,,NR,20.0,0.0,4467.0,19.0,NR,5.0,2697.0,,4806.0,,NR,,,,,,,,4563.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
2447,2021-06-11,6/10/2021,CT,Bridgeport CC,394,,,,,,,,,,,,,,,,,,,1106 N AVENUE,,4563.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
2448,2021-06-11,6/10/2021,CT,Brooklyn CI,154,,,,,,,,,,,,,,,,,,,"59 HARTFORD ROAD, BROOKLYN, CT 6234",,4563.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
2449,2021-06-11,6/10/2021,CT,Cheshire CI,408,,,,,,,,,,,,,,,,,,,900 HIGHLAND AVENUE,,4563.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
2450,2021-06-11,6/10/2021,CT,Corrigan-Radgowski,422,,,,,,,,,,,,,,,,,,,"986 Norwich-New London Turnpike Uncasville, CT 06382",,4563.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
2451,2021-06-11,6/10/2021,CT,Garner CI,177,,,,,,,,,,,,,,,,,,,50 NUNNAWAUK ROAD,,4563.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
2452,2021-06-11,6/10/2021,CT,Hartford CC,414,,,,,,,,,,,,,,,,,,,177 WESTON STREET,,4563.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
2453,2021-06-11,6/10/2021,CT,MacDougall-Walker,745,,,,,,,,,,,,,,,,,,,"1153 East Street, South Suffield , CT 06080",,4563.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
2454,2021-06-11,6/10/2021,CT,Manson Youth,30,1.0,,,,,,,,,,,,,,,,,,"42 Jarvis Street Cheshire, CT 06410",,4563.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
2455,2021-06-11,6/10/2021,CT,New Haven CC,452,6.0,,,,,,,,,,,,,,,,,,245 WALLEY AVENUE,,4563.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
2456,2021-06-11,6/10/2021,CT,Northern CI,15,,,,,,,,,,,,,,,,,,,287 BILTON ROAD,,4563.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
2457,2021-06-11,6/10/2021,CT,MacDougall-Walker Infirmary,29,,,,,,,,,,,,,,,,,,,"1153 East Street, South Suffield , CT 06080",,4563.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
2458,2021-06-11,6/10/2021,CT,Osborn CI,558,,,,,,,,,,,,,,,,,,,355 BILTON RD,,4563.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
2459,2021-06-11,6/10/2021,CT,Carl Robinson CI,402,,,,,,,,,,,,,,,,,,,285 SHAKER RD,,4563.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
2460,2021-06-11,6/10/2021,CT,Willard-Cybulski,109,2.0,,,,,,,,,,,,,,,,,,"391 Shaker Road Enfield , CT 06082",,4563.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
2461,2021-06-11,6/10/2021,CT,York CI,254,,,,,,,,,,,,,,,,,,,201 W MAIN STREET,,4563.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
2462,2021-06-11,6/10/2021,CT,,,,NR,19.0,0.0,4543.0,19.0,NR,4.0,2697.0,,4817.0,,NR,,,,,,,,4563.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
2463,2021-06-12,6/11/2021,CT,Bridgeport CC,394,,,,,,,,,,,,,,,,,,,1106 N AVENUE,,4557.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
2464,2021-06-12,6/11/2021,CT,Brooklyn CI,154,,,,,,,,,,,,,,,,,,,"59 HARTFORD ROAD, BROOKLYN, CT 6234",,4557.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
2465,2021-06-12,6/11/2021,CT,Cheshire CI,408,,,,,,,,,,,,,,,,,,,900 HIGHLAND AVENUE,,4557.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
2466,2021-06-12,6/11/2021,CT,Corrigan-Radgowski,422,,,,,,,,,,,,,,,,,,,"986 Norwich-New London Turnpike Uncasville, CT 06382",,4557.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
2467,2021-06-12,6/11/2021,CT,Garner CI,177,,,,,,,,,,,,,,,,,,,50 NUNNAWAUK ROAD,,4557.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
2468,2021-06-12,6/11/2021,CT,Hartford CC,414,,,,,,,,,,,,,,,,,,,177 WESTON STREET,,4557.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
2469,2021-06-12,6/11/2021,CT,MacDougall-Walker,745,,,,,,,,,,,,,,,,,,,"1153 East Street, South Suffield , CT 06080",,4557.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
2470,2021-06-12,6/11/2021,CT,Manson Youth,32,1.0,,,,,,,,,,,,,,,,,,"42 Jarvis Street Cheshire, CT 06410",,4557.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
2471,2021-06-12,6/11/2021,CT,New Haven CC,460,6.0,,,,,,,,,,,,,,,,,,245 WALLEY AVENUE,,4557.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
2472,2021-06-12,6/11/2021,CT,Northern CI,15,,,,,,,,,,,,,,,,,,,287 BILTON ROAD,,4557.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
2473,2021-06-12,6/11/2021,CT,MacDougall-Walker Infirmary,11,,,,,,,,,,,,,,,,,,,"1153 East Street, South Suffield , CT 06080",,4557.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
2474,2021-06-12,6/11/2021,CT,Osborn CI,558,,,,,,,,,,,,,,,,,,,355 BILTON RD,,4557.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
2475,2021-06-12,6/11/2021,CT,Carl Robinson CI,402,,,,,,,,,,,,,,,,,,,285 SHAKER RD,,4557.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
2476,2021-06-12,6/11/2021,CT,Willard-Cybulski,111,2.0,,,,,,,,,,,,,,,,,,"391 Shaker Road Enfield , CT 06082",,4557.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
2477,2021-06-12,6/11/2021,CT,York CI,254,,,,,,,,,,,,,,,,,,,201 W MAIN STREET,,4557.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
2478,2021-06-12,6/11/2021,CT,,,,NR,11.0,0.0,4495.0,19.0,NR,4.0,2697.0,,4828.0,,NR,,,,,,,,4557.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
2479,2021-06-13,6/11/2021,CT,Bridgeport CC,394,,,,,,,,,,,,,,,,,,,1106 N AVENUE,,4557.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
2480,2021-06-13,6/11/2021,CT,Brooklyn CI,154,,,,,,,,,,,,,,,,,,,"59 HARTFORD ROAD, BROOKLYN, CT 6234",,4557.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
2481,2021-06-13,6/11/2021,CT,Cheshire CI,408,,,,,,,,,,,,,,,,,,,900 HIGHLAND AVENUE,,4557.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
2482,2021-06-13,6/11/2021,CT,Corrigan-Radgowski,422,,,,,,,,,,,,,,,,,,,"986 Norwich-New London Turnpike Uncasville, CT 06382",,4557.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
2483,2021-06-13,6/11/2021,CT,Garner CI,177,,,,,,,,,,,,,,,,,,,50 NUNNAWAUK ROAD,,4557.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
2484,2021-06-13,6/11/2021,CT,Hartford CC,414,,,,,,,,,,,,,,,,,,,177 WESTON STREET,,4557.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
2485,2021-06-13,6/11/2021,CT,MacDougall-Walker,745,,,,,,,,,,,,,,,,,,,"1153 East Street, South Suffield , CT 06080",,4557.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
2486,2021-06-13,6/11/2021,CT,Manson Youth,32,1.0,,,,,,,,,,,,,,,,,,"42 Jarvis Street Cheshire, CT 06410",,4557.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
2487,2021-06-13,6/11/2021,CT,New Haven CC,460,6.0,,,,,,,,,,,,,,,,,,245 WALLEY AVENUE,,4557.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
2488,2021-06-13,6/11/2021,CT,Northern CI,15,,,,,,,,,,,,,,,,,,,287 BILTON ROAD,,4557.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
2489,2021-06-13,6/11/2021,CT,MacDougall-Walker Infirmary,11,,,,,,,,,,,,,,,,,,,"1153 East Street, South Suffield , CT 06080",,4557.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
2490,2021-06-13,6/11/2021,CT,Osborn CI,558,,,,,,,,,,,,,,,,,,,355 BILTON RD,,4557.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
2491,2021-06-13,6/11/2021,CT,Carl Robinson CI,402,,,,,,,,,,,,,,,,,,,285 SHAKER RD,,4557.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
2492,2021-06-13,6/11/2021,CT,Willard-Cybulski,111,2.0,,,,,,,,,,,,,,,,,,"391 Shaker Road Enfield , CT 06082",,4557.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
2493,2021-06-13,6/11/2021,CT,York CI,254,,,,,,,,,,,,,,,,,,,201 W MAIN STREET,,4557.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
2494,2021-06-13,6/11/2021,CT,,,,NR,11.0,0.0,4495.0,19.0,NR,4.0,2697.0,,4828.0,,NR,,,,,,,,4557.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
2495,2021-06-14,6/11/2021,CT,Bridgeport CC,394,,,,,,,,,,,,,,,,,,,1106 N AVENUE,,4557.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
2496,2021-06-14,6/11/2021,CT,Brooklyn CI,154,,,,,,,,,,,,,,,,,,,"59 HARTFORD ROAD, BROOKLYN, CT 6234",,4557.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
2497,2021-06-14,6/11/2021,CT,Cheshire CI,408,,,,,,,,,,,,,,,,,,,900 HIGHLAND AVENUE,,4557.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
2498,2021-06-14,6/11/2021,CT,Corrigan-Radgowski,422,,,,,,,,,,,,,,,,,,,"986 Norwich-New London Turnpike Uncasville, CT 06382",,4557.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
2499,2021-06-14,6/11/2021,CT,Garner CI,177,,,,,,,,,,,,,,,,,,,50 NUNNAWAUK ROAD,,4557.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
2500,2021-06-14,6/11/2021,CT,Hartford CC,414,,,,,,,,,,,,,,,,,,,177 WESTON STREET,,4557.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
2501,2021-06-14,6/11/2021,CT,MacDougall-Walker,745,,,,,,,,,,,,,,,,,,,"1153 East Street, South Suffield , CT 06080",,4557.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
2502,2021-06-14,6/11/2021,CT,Manson Youth,32,1.0,,,,,,,,,,,,,,,,,,"42 Jarvis Street Cheshire, CT 06410",,4557.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
2503,2021-06-14,6/11/2021,CT,New Haven CC,460,6.0,,,,,,,,,,,,,,,,,,245 WALLEY AVENUE,,4557.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
2504,2021-06-14,6/11/2021,CT,Northern CI,15,,,,,,,,,,,,,,,,,,,287 BILTON ROAD,,4557.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
2505,2021-06-14,6/11/2021,CT,MacDougall-Walker Infirmary,11,,,,,,,,,,,,,,,,,,,"1153 East Street, South Suffield , CT 06080",,4557.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
2506,2021-06-14,6/11/2021,CT,Osborn CI,558,,,,,,,,,,,,,,,,,,,355 BILTON RD,,4557.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
2507,2021-06-14,6/11/2021,CT,Carl Robinson CI,402,,,,,,,,,,,,,,,,,,,285 SHAKER RD,,4557.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
2508,2021-06-14,6/11/2021,CT,Willard-Cybulski,111,2.0,,,,,,,,,,,,,,,,,,"391 Shaker Road Enfield , CT 06082",,4557.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
2509,2021-06-14,6/11/2021,CT,York CI,254,,,,,,,,,,,,,,,,,,,201 W MAIN STREET,,4557.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
2510,2021-06-14,6/11/2021,CT,,,,NR,11.0,0.0,4495.0,19.0,NR,4.0,2697.0,,4828.0,,NR,,,,,,,,4557.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
2511,2021-06-15,6/14/2021,CT,Bridgeport CC,394,,,,,,,,,,,,,,,,,,,1106 N AVENUE,,4557.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
2512,2021-06-15,6/14/2021,CT,Brooklyn CI,154,,,,,,,,,,,,,,,,,,,"59 HARTFORD ROAD, BROOKLYN, CT 6234",,4557.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
2513,2021-06-15,6/14/2021,CT,Cheshire CI,408,,,,,,,,,,,,,,,,,,,900 HIGHLAND AVENUE,,4557.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
2514,2021-06-15,6/14/2021,CT,Corrigan-Radgowski,422,,,,,,,,,,,,,,,,,,,"986 Norwich-New London Turnpike Uncasville, CT 06382",,4557.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
2515,2021-06-15,6/14/2021,CT,Garner CI,177,,,,,,,,,,,,,,,,,,,50 NUNNAWAUK ROAD,,4557.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
2516,2021-06-15,6/14/2021,CT,Hartford CC,414,,,,,,,,,,,,,,,,,,,177 WESTON STREET,,4557.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
2517,2021-06-15,6/14/2021,CT,MacDougall-Walker,745,,,,,,,,,,,,,,,,,,,"1153 East Street, South Suffield , CT 06080",,4557.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
2518,2021-06-15,6/14/2021,CT,Manson Youth,32,1.0,,,,,,,,,,,,,,,,,,"42 Jarvis Street Cheshire, CT 06410",,4557.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
2519,2021-06-15,6/14/2021,CT,New Haven CC,460,4.0,,,,,,,,,,,,,,,,,,245 WALLEY AVENUE,,4557.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
2520,2021-06-15,6/14/2021,CT,Northern CI,15,,,,,,,,,,,,,,,,,,,287 BILTON ROAD,,4557.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
2521,2021-06-15,6/14/2021,CT,MacDougall-Walker Infirmary,11,,,,,,,,,,,,,,,,,,,"1153 East Street, South Suffield , CT 06080",,4557.0,,,,,,,,,,,,,,,,,,,,,,,,/Users/alexesmerritt/Desktop/Prison Vaccinaiton Project/vac-states/CT.csv
